hgnc_symbol	sorted_eBCs	sorted_immature_beta	sorted_ins_gfp_gcg_sst	sorted_ins_gfp_sst	sorted_pancreatic_proj
CTXND1	0.01234567901234568	0.024335286164939168	0.02906208718626157	0.03346720214190093	0.014844804318488532
DUT	0.26936026936026863	0.21225777377196736	0.27476882430647237	0.2663989290495311	0.7381916329284784
FBN1	0.042648709315376024	0.08652546191978344	0.06472919418758254	0.041499330655957165	0.18488529014844837
MGA	0.4332210998877652	0.35556557007661144	0.43989431968295745	0.39892904953145947	0.5357624831309066
RFX7	0.12121212121212106	0.10860748084722786	0.11624834874504636	0.11378848728246331	0.13765182186234823
FAN1	0.1346801346801345	0.07435781883731395	0.15719947159841471	0.14457831325301204	0.13765182186234823
MTMR10	0.057239057239057305	0.04281207751239298	0.06208718626155873	0.05087014725568945	0.0701754385964912
TRPM1	0.001122334455667789	4.506534474988734e-4	0.001321003963011889	0	0.002699055330634278
HEXA	0.48597081930415115	0.35917079765660326	0.5217965653896947	0.4872824631860782	0.33873144399460325
ZNF710	0.1178451178451177	0.08427219468228907	0.13738441215323655	0.09906291834002685	0.09041835357624825
IDH2	0.9854096520763153	0.49842271293375767	0.8612945838837549	0.7215528781793868	1.4062078272604575
ZNF774	0.04601571268237939	0.028841820639927903	0.05416116248348742	0.03480589022757697	0.03643724696356274
IQGAP1	0.40179573512906724	0.31816133393420365	0.3804491413474229	0.27041499330655916	0.4385964912280724
SPINT1	0.4747474747474732	0.3150067598017115	0.49009247027740926	0.44578313253012086	0.21322537112010836
CLK3	0.1907968574635237	0.14691302388463165	0.2192866578599732	0.1686746987951806	0.1403508771929825
CALML4	0.008978675645342313	0.005407841369986482	0	0.006693440428380187	0.0067476383265856945
DNAJA4	0.0033670033670033673	0.0027039206849932404	0.015852047556142664	0.009370816599732261	0.012145748987854251
GOLGA8H	0.002244668911335578	0	0.003963011889035667	0.0013386880856760374	0
SERINC4	0.001122334455667789	4.506534474988734e-4	0.002642007926023778	0.0013386880856760374	0.001349527665317139
TBC1D2B	0.09427609427609424	0.019828751689950432	0.18758256274768798	0.12851405622489973	0.05937921727395409
FAM189A1	0.02581369248035916	0.02703920684993241	0.06076618229854686	0.05087014725568945	0.01754385964912281
CSK	0.15937149270482576	0.1261829652996838	0.1571994715984147	0.14323962516733604	0.14709851551956826
GDPGP1	0.028058361391694743	0.027489860297431282	0.03566710700132101	0.020080321285140555	0.02699055330634277
UNC13C	0	0	0	0.002677376171352075	0.005398110661268556
IL16	0	0.002253267237494367	0	0	0
PEAK1	0.1324354657687989	0.06264082920234341	0.07661822985468958	0.10040160642570292	0.17273954116059406
FAM214A	0.600448933782265	0.6178458765209548	0.615587846763541	0.6546184738955845	0.31039136302294307
GOLGA8A	0.10437710437710425	0.06083821541234792	0.1030383091149274	0.10174029451137896	0.06747638326585692
DUOXA1	0.002244668911335578	0.0013519603424966202	0.002642007926023778	0.0013386880856760374	0.01349527665317139
LYSMD4	0.03479236812570149	0.021180712032447053	0.035667107001321	0.028112449799196776	0.03373819163292847
SAXO2	0.09876543209876538	0.08111762054979696	0.07661822985468957	0.08299866131191441	0.053981106612685535
ZSCAN29	0.11223344556677878	0.08607480847228453	0.12681638044914148	0.0990629183400269	0.1295546558704453
IMP3	0.38159371492704713	0.287066246056781	0.3936591809775417	0.3627844712182062	0.4480431848852924
MEGF11	0.1851851851851849	0.14420910319963853	0.06605019815059443	0.05622489959839361	0.05533063427800268
CPEB1	0.1358024691358023	0.12933753943217585	0.19286657859973555	0.13788487282463194	0.035087719298245605
PATL2	0.001122334455667789	4.506534474988734e-4	0.001321003963011889	0.002677376171352075	0.001349527665317139
GOLGA8B	0.0886644219977553	0.053627760252365944	0.09114927344782037	0.08835341365461857	0.07422402159244261
FBXL16	0.13692480359147002	0.0923839567372687	0.13474240422721273	0.1164658634538154	0.04588394062078271
ENSG00000261732	0.02581369248035916	0.035601622352411	0.042272126816380436	0.046854082998661326	0.0526315789473684
RAB40C	0.07744107744107744	0.054979720594862565	0.08190224570673714	0.07496653279785816	0.08906882591093113
GFER	0.16049382716049357	0.09418657052726413	0.15323645970937905	0.1271753681392237	0.20647773279352283
FLYWCH2	0.6453423120089765	0.3627760252365937	0.5046235138705397	0.3922356091030791	0.29014844804318585
TSC2	0.3793490460157115	0.3204146011716985	0.44782034346102867	0.35207496653279796	0.30769230769230893
RPL3L	0.004489337822671156	0.0045065344749887345	0.005284015852047556	0.009370816599732261	0.005398110661268556
RPS2	10.558922558922575	6.014420910319936	11.297225891677664	9.188755020080393	30.46153846153844
NHLRC4	0.004489337822671156	0.012167643082469584	0.005284015852047556	0.012048192771084335	0.010796221322537113
WDR90	0.07182940516273853	0.04461469130238847	0.05944517833553496	0.03748326639892905	0.12415654520917671
TELO2	0.050505050505050546	0.031996394772420014	0.060766182298546856	0.050870147255689446	0.0958164642375168
WFIKKN1	0.016835016835016835	0.007661108607480849	0.011889035667106999	0.008032128514056224	0.15114709851551966
FAM234A	0.3221099887766545	0.2681388012618275	0.376486129458387	0.3520749665327978	0.29689608636977166
AXIN1	0.05050505050505055	0.04191077061739523	0.05284015852047553	0.08567603748326648	0.07287449392712547
RNF151	0	4.506534474988734e-4	0	0.0013386880856760374	0.001349527665317139
PKD1	0.21212121212121154	0.1771068048670557	0.29326287978863863	0.22757697456492593	0.17004048582995973
TRAF7	0.26823793490460074	0.213609734114464	0.3513870541611615	0.291834002677376	0.2577597840755742
TBL3	0.09988776655443313	0.08337088778729133	0.11889035667107015	0.10977242302543522	0.12415654520917671
ABCA3	0.595959595959594	0.5137449301487186	0.4887714663143974	0.39089692101740325	0.20377867746288833
RAB26	1.092031425364758	1.036052275799904	1.3117569352708083	1.1285140562249047	0.4345479082321199
CLCN7	0.12794612794612775	0.14015322217214868	0.1598414795244385	0.16331994645247655	0.12550607287449386
SMIM22	0.10549943883277205	0.08517350157728684	0.15587846763540292	0.10174029451137898	0.059379217273954094
PGP	0.8641975308641945	0.5962145110410106	0.8295904887714683	0.7108433734939786	0.9865047233468338
STUB1	1.298540965207638	0.8963497070752546	1.2853368560105702	1.124497991967877	0.9460188933873195
MCRIP2	0.4163860830527485	0.3204146011716986	0.554821664464993	0.3949129852744313	0.2024291497975713
SOX8	0	9.013068949977468e-4	0.003963011889035667	0	0.020242914979757085
E4F1	0.1257014590347922	0.12483100495718717	0.15984147952443847	0.14993306559571618	0.1511470985155197
RNPS1	0.902356902356899	0.7692654348805739	0.9709379128137429	0.8447121820615834	1.1322537112010813
TMEM114	0.07295173961840627	0.14826498422712836	0.03963011889035666	0.05354752342704151	0.04723346828609985
ANKS3	0.18967452300785595	0.12888688598467696	0.1836195508586523	0.17536813922356065	0.17273954116059412
NTHL1	0.16835016835016797	0.13068949977467254	0.22721268163804448	0.186077643908969	0.22267206477732843
WDR24	0.10325476992143648	0.07075259125732306	0.13870541611624843	0.1191432396251675	0.08097165991902829
ECI1	0.4971941638608289	0.42136097341144896	0.5706737120211357	0.5461847389558243	0.6855600539811102
UNKL	0.030303030303030325	0.036052275799909876	0.03302509907529722	0.041499330655957165	0.10661268556005392
ARHGDIG	0.03367003367003369	0.031996394772420014	0.017173051519154558	0.009370816599732261	0.005398110661268556
IFT140	0.12794612794612778	0.09463722397476297	0.11096433289299874	0.103078982597055	0.14439946018893396
CAPN15	0.11335578002244653	0.08021631365479923	0.1268163804491415	0.0963855421686748	0.0809716599190283
SYNGR3	0.07295173961840631	0.04551599819738622	0.0462351387054161	0.040160642570281124	0.013495276653171392
MLST8	0.3468013468013458	0.26543488057683434	0.40290620871862487	0.37617135207496677	0.29419703103913747
GLYR1	0.42536475869809076	0.3222172149616944	0.4359313077939218	0.4243641231593046	0.36167341430499467
C16orf91	0.11672278338944989	0.07030193780982416	0.07793923381770144	0.08969210174029461	0.153846153846154
ZNF598	0.1200897867564533	0.06894997746732758	0.11624834874504639	0.08299866131191441	0.09851551956815109
NDUFB10	1.6531986531986649	1.2145110410094513	1.4636723910171754	1.4484605087014815	1.554655870445339
NUDT16L1	0.5443322109988759	0.35646687697160917	0.6129458388375173	0.48192771084337443	0.3481781376518233
CDIP1	0.241301907968574	0.22352410995943908	0.24834874504623466	0.2476572958500664	0.1578947368421054
XYLT1	0.09764309764309757	0.12077512392969737	0.034346103038309116	0.046854082998661326	0.06612685560053978
ADCY9	0.18742985409652035	0.10229833258224377	0.2377807133421396	0.18340026773761695	0.0526315789473684
CPPED1	0.2514029180695841	0.186570527264532	0.200792602377807	0.17269076305220873	0.1093117408906882
ZNF500	0.13243546576879886	0.11356466876971547	0.13474240422721273	0.11780455153949143	0.14709851551956826
RSL1D1	0.45005611672278195	0.2996845425867498	0.5006605019815042	0.45113788487282525	0.9284750337381967
DNAH3	0.0033670033670033673	0.0018026137899954935	0.001321003963011889	0	0
ERI2	0.03815937149270486	0.017575484452456065	0.027741083223249675	0.02677376171352074	0.06477732793522264
GSPT1	0.6778900112233421	0.44794952681388234	0.6922060766182306	0.5033467202141907	0.7085020242915017
CCDC154	0.001122334455667789	0.0036052275799909874	0.001321003963011889	0.002677376171352075	0.005398110661268556
HS3ST4	0.02805836139169473	0.012618296529968457	0.1809775429326287	0.08835341365461853	0.01349527665317139
NPW	0.5230078563411887	0.7854889589905355	0.8745046235138713	0.6680053547523436	0.42375168690958226
RHOT2	0.25476992143658744	0.20639927895448212	0.26684280052840104	0.2530120481927706	0.2402159244264514
DNASE1L2	0.008978675645342313	0.006759801712483102	0.009247027741083222	0.008032128514056224	0.004048582995951417
TMC5	0.006734006734006735	9.013068949977468e-4	0.001321003963011889	0.004016064257028112	0.008097165991902834
CREBBP	0.4624017957351276	0.3690851735015777	0.4134742404227199	0.4283801874163327	0.5587044534412982
RPS15A	4.843995510662209	3.048670572329878	5.952443857331572	4.54752342704153	14.877192982456151
DCUN1D3	0.13019079685746338	0.08201892744479469	0.13210039630118894	0.13520749665327988	0.083670715249662575
RGS11	0.1548821548821546	0.18161333934204446	0.19550858652575936	0.13788487282463194	0.07827260458839402
RPUSD1	0.1414141414141412	0.10004506534474943	0.1254953764861296	0.11111111111111126	0.09986504723346823
GNG13	0	0.0027039206849932404	0.001321003963011889	0.0013386880856760374	0
SCNN1B	0.0033670033670033673	0.0018026137899954935	0	0.0013386880856760374	0
PRR35	0	0	0	0	0.001349527665317139
SLC9A3R2	0.06509539842873181	0.05813429472735468	0.07926023778071335	0.06693440428380192	0.04993252361673412
MGRN1	0.5578002244668893	0.43262730959892026	0.610303830911493	0.5234270414993315	0.3144399460188945
SYT17	0.8574635241301877	0.7589004055881025	0.8005284015852072	0.6907630522088382	0.33603238866396845
NPIPA1	0.029180695847362534	0.01577287066246057	0.014531043593130776	0.02275769745649263	0.02294197031039136
SCNN1G	0.001122334455667789	4.506534474988734e-4	0.002642007926023778	0	0.002699055330634278
LYRM1	0.24466891133557733	0.13429472735466344	0.2615587846763535	0.2248995983935739	0.20242914979757132
AQP8	0.001122334455667789	4.506534474988734e-4	0	0	0.002699055330634278
ZKSCAN2	0.13580246913580227	0.10319963947724149	0.14663143989431973	0.10843373493975916	0.12550607287449386
TMC7	0.017957351290684626	0.012167643082469584	0.009247027741083222	0.012048192771084335	0.025641025641025637
METTL9	0.8787878787878757	0.5588102748986045	0.7239101717305163	0.6680053547523449	1.1025641025641058
PDXDC1	0.9214365881032515	0.6210004506534477	1.0990752972258953	0.9745649263721596	0.4372469635627547
METTL26	0.6026936026936007	0.4520054078413726	0.6446499339498019	0.5970548862115144	0.5303643724696383
PARN	0.06060606060606068	0.06083821541234792	0.07397622192866579	0.07362784471218213	0.10391363022941964
TNRC6A	0.7317620650953959	0.5998197386210018	0.7622192866578621	0.5863453815261059	0.6005398110661296
MOSMO	0.16386083052749684	0.1180712032447041	0.1624834874504623	0.13922356091030796	0.16059379217273972
PRRT2	0.04938271604938277	0.024335286164939168	0.05151915455746365	0.03078982597054885	0.03238866396761133
SNX29	0.2648709315375975	0.1464623704371328	0.37384412153236335	0.24096385542168622	0.12685560053981101
KNOP1	0.13243546576879886	0.10860748084722789	0.13870541611624834	0.11244979919678727	0.5168690958164666
POLR3E	0.19977553310886603	0.12483100495718706	0.19815059445178315	0.1633199464524765	0.19433198380566852
KATNIP	0.07070707070707075	0.04461469130238847	0.07133421400264199	0.053547523427041534	0.09581646423751682
UBALD1	0.1739618406285069	0.1270842721946815	0.1994715984147949	0.15796519410977233	0.11605937921727388
CHTF18	0.0056116722783389455	0.0027039206849932404	0.017173051519154554	0.00535475234270415	0.07827260458839402
IL21R	0.004489337822671156	9.013068949977468e-4	0	0.002677376171352075	0.004048582995951417
CASKIN1	0.039281705948372644	0.02839116719242903	0.04095112285336855	0.03078982597054885	0.0067476383265856945
C1QTNF8	0.001122334455667789	0.0018026137899954935	0	0	0
ARL6IP1	0.34231200897867464	0.19152771518701955	0.29326287978863874	0.21954484605086974	0.6963562753036466
IL4R	0.017957351290684626	0.013970256872465078	0.05812417437252309	0.045515394912985285	0.03643724696356274
SRCAP	0.02581369248035916	0.02478593961243804	0.022457067371202115	0.03212851405622489	0.01754385964912281
NPIPB5	0.08754208754208752	0.07976566020730036	0.07397622192866578	0.07362784471218213	0.09986504723346822
ZNF720	0.3322109988776645	0.2564218116268568	0.34081902245706647	0.30655957161981234	0.28744939271255165
MVP	0.12794612794612778	0.1658404686795841	0.10303830911492741	0.14190093708165996	0.07962213225371116
ORC6	0.035914702581369265	0.01937809824245156	0.029062087186261562	0.03614457831325301	0.5087719298245632
NETO2	0.17396184062850695	0.07345651194231621	0.08850726552179658	0.08567603748326649	0.40350877192982637
VPS35L	0.25701459034792296	0.20820189274447765	0.2628797886393654	0.24899598393574235	0.24966261808367132
SIAH1	0.16498316498316468	0.14961694456962488	0.165125495376486	0.14457831325301204	0.17543859649122848
SDR42E2	0.0033670033670033673	4.506534474988734e-4	0.001321003963011889	0.004016064257028112	0.001349527665317139
DNAJA2	0.5095398428731744	0.3659305993690862	0.4280052840158508	0.4645247657295859	0.728744939271259
METTL22	0.13355780022446667	0.12392969806218941	0.1413474240422721	0.12182061579651955	0.11201079622132247
C16orf87	0.2626262626262619	0.19693555655700595	0.22060766182298522	0.21151271753681367	0.2591093117408915
VPS35	1.2480359147025846	0.8652546191978356	0.9233817701453139	0.9022757697456539	1.3522267206477712
SHISA9	0.019079685746352416	0.01577287066246057	0.011889035667106999	0.014725568942436408	0.01754385964912281
NOMO1	0.0325476992143659	0.022983325822442547	0.03170409511228534	0.04551539491298529	0.028340080971659912
EEF2K	0.08080808080808077	0.04461469130238847	0.07661822985468957	0.060240963855421735	0.0526315789473684
IQCK	0.054994388327721716	0.03650292924740875	0.06076618229854687	0.04149933065595717	0.17004048582995984
GPRC5B	0.010101010101010102	0.0027039206849932404	0.0066050198150594455	0.002677376171352075	0.06612685560053978
QPRT	2.7598204264871105	1.739522307345623	2.5482166446499415	2.1405622489959986	2.051282051282045
C16orf54	0.07407407407407408	0.03289770166741776	0.056803170409511196	0.04685408299866133	0.01619433198380567
PHKB	0.9169472502805803	0.6318161333934195	0.7424042272126836	0.7496653279785842	0.6477732793522297
MYLK3	0.0033670033670033673	0.0027039206849932404	0.01056803170409511	0.006693440428380187	0.0067476383265856945
CDR2	0.038159371492704854	0.02974312753492565	0.03302509907529723	0.03480589022757697	0.0809716599190283
VWA3A	0.011223344556677891	0.005407841369986482	0.002642007926023778	0.0013386880856760374	0.001349527665317139
LONP2	0.8002244668911308	0.6250563316809368	0.8110964332893015	0.7590361445783165	0.46018893387314613
NTAN1	0.17059483726150357	0.12438035150968829	0.17833553500660498	0.1365461847389559	0.20107962213225422
MPV17L	0.25925925925925863	0.3159080666967094	0.13870541611624837	0.17938420348058878	0.34143049932523745
GPT2	0.11560044893378212	0.06894997746732755	0.09379128137384415	0.09370816599732272	0.27935222672064886
ZG16	0.0033670033670033673	0.002253267237494367	0.005284015852047556	0.00535475234270415	0.0067476383265856945
N4BP1	0.34343434343434237	0.29517800811176126	0.3764861294583871	0.3132530120481929	0.2941970310391374
JMJD8	0.36588103254769816	0.3001351960342488	0.46367239101717156	0.4096385542168678	0.3265856950067489
BFAR	0.37485970819304043	0.28931951329427535	0.3183619550858644	0.32128514056224916	0.46963562753036653
ITFG1	0.5252525252525235	0.31230283911671836	0.5033025099075282	0.4417670682730928	0.28070175438596584
NUP93	0.06285072951739624	0.05407841369986482	0.05680317040951119	0.054886211512717574	0.16194331983805693
CDH8	0.6116722783389433	0.07796304641730492	0.33553500660501895	0.2878179384203478	0.05668016194331981
LCMT1	0.3995510662177317	0.3059936908517342	0.3804491413474229	0.36546184738955856	0.4642375168690981
SHCBP1	0.004489337822671156	0.003605227579990987	0.013210039630118887	0.012048192771084335	0.10796221322537106
COQ7	0.11784511784511767	0.07931500675980148	0.14531043593130774	0.1097724230254352	0.1794871794871798
GSG1L	0.002244668911335578	0.013519603424966204	0.001321003963011889	0.002677376171352075	0.002699055330634278
HNRNPA1P48	0.0056116722783389455	0.0018026137899954935	0.003963011889035667	0.0013386880856760374	0.012145748987854253
NPIPB2	0.001122334455667789	9.013068949977468e-4	0	0.0013386880856760374	0
ZC3H7A	0.42087542087541946	0.29517800811176115	0.35799207397622085	0.34939759036144613	0.3468286099865062
MMP2	0.015712682379349047	0.01036502929247409	0.005284015852047556	0.010709504685408298	0.07692307692307687
CES5A	0.02693602693602695	9.013068949977468e-4	0.005284015852047556	0.002677376171352075	0.004048582995951417
CCP110	0.23569023569023506	0.2226228030644414	0.19550858652575934	0.1793842034805888	0.24426450742240283
CLEC16A	0.05050505050505056	0.0441640378548896	0.050198150594451756	0.05890227576974569	0.05128205128205126
SALL1	0.12345679012345667	0.01171698963497071	0.043593130779392336	0.06827309236947796	0.04453441295546557
CLEC19A	0	4.506534474988734e-4	0.0066050198150594455	0.0013386880856760374	0.002699055330634278
C16orf71	0.004489337822671156	0.008562415502478595	0.0066050198150594455	0.004016064257028112	0.001349527665317139
DOK4	0.17059483726150354	0.08337088778729129	0.24966974900924657	0.17804551539491284	0.08636977058029685
KIFC3	0.2794612794612787	0.21451104100946186	0.29986789960369803	0.2744310575635873	0.1201079622132253
GTF3C1	0.6228956228956208	0.6061288868859857	0.6142668428005288	0.5502008032128523	0.41430499325236314
CRAMP1	0.059483726150392886	0.04686795853988284	0.06472919418758251	0.05220883534136549	0.0809716599190283
GDE1	0.6621773288439933	0.4420910319963974	0.6367239101717304	0.5930388219544863	0.5681511470985182
RAB11FIP3	0.11335578002244658	0.09779179810725507	0.10171730515191552	0.08567603748326649	0.08502024291497971
NSMCE1	0.1492704826038157	0.09373591707976531	0.14795244385733158	0.12182061579651957	0.21187584345479132
CCL22	0.001122334455667789	0.0013519603424966202	0.001321003963011889	0	0.001349527665317139
ENSG00000261884	0	0.0027039206849932404	0.002642007926023778	0.0013386880856760374	0.004048582995951417
NUTF2	0.5510662177328826	0.39071653898152486	0.507265521796564	0.44444444444444503	0.8191632928475078
ENKD1	0.11111111111111104	0.10365029292474032	0.13870541611624843	0.11512717536813936	0.1956815114709856
DYNC1LI2	1.4040404040404122	1.1937809824244994	1.1730515191545592	1.066934404283807	1.2226720647773293
THAP11	0.2873176206509533	0.20099143758449575	0.2734478203434604	0.2543507362784465	0.22132253711201133
CARMIL2	0.02581369248035916	0.031996394772420014	0.018494055482166444	0.028112449799196776	0.0067476383265856945
TOX3	0.38832772166105384	0.4497521406038776	0.6657859973579928	0.5448460508701485	0.8070175438596536
LCAT	0.011223344556677891	0.005407841369986482	0.019815059445178335	0.009370816599732261	0.01754385964912281
EDC4	0.2749719416386075	0.24921135646687445	0.30118890356671	0.30923694779116445	0.2280701754385971
UTP4	0.10437710437710429	0.0725552050473185	0.12021136063408201	0.09772423025435086	0.15114709851551966
MYLPF	0.002244668911335578	0.0013519603424966202	0.002642007926023778	0.004016064257028112	0.002699055330634278
ARHGAP17	0.17845117845117806	0.16674177557458175	0.1228533685601058	0.1526104417670682	0.23211875843454868
LPCAT2	0.010101010101010102	0.002253267237494367	0.003963011889035667	0.00535475234270415	0.024291497975708495
CTRB2	0.001122334455667789	4.506534474988734e-4	0	0	0.018893387314439944
TERB1	0.001122334455667789	4.506534474988734e-4	0	0.0013386880856760374	0.001349527665317139
FA2H	0.002244668911335578	0.0027039206849932404	0.01056803170409511	0.004016064257028112	0.002699055330634278
PSKH1	0.12794612794612775	0.10860748084722789	0.16380449141347417	0.13520749665327988	0.1659919028340083
HAS3	0	0.0013519603424966202	0.002642007926023778	0	0.0067476383265856945
CALB2	5.152637485970834	0.9206849932401953	0.9194187582562763	1.0749665327978604	0.4696356275303652
NFAT5	0.40067340067339935	0.30374042361423964	0.4544253632760883	0.3721552878179384	0.3967611336032406
IRX3	0.046015712682379376	0.12122577737719636	0.07001321003963011	0.07095046854083002	0.047233468286099846
NOB1	0.10437710437710428	0.06624605678233435	0.10700132100396312	0.08567603748326649	0.244264507422403
PMFBP1	0.002244668911335578	9.013068949977468e-4	0.001321003963011889	0.004016064257028112	0.012145748987854253
PLCG2	0.07519640852974187	0.12212708427219403	0.09114927344782041	0.09906291834002688	0.048582995951416984
VAT1L	0.08866442199775529	0.026137899954934662	0.07926023778071335	0.07764390896921024	0.01619433198380567
ACD	0.12457912457912439	0.0914826498422709	0.08982826948480847	0.08835341365461856	0.14709851551956826
MAF	0.13468013468013448	0.1293375394321759	0.25231175693527047	0.13922356091030794	0.09581646423751682
TANGO6	0.053872053872053925	0.04912122577737721	0.03698811096433289	0.028112449799196776	0.06207827260458836
NPIPB15	0.01234567901234568	0.008562415502478595	0.0066050198150594455	0.00535475234270415	0.009446693657219974
CNTNAP4	0.007856341189674524	0.00405588102748986	0.05416116248348743	0.10307898259705499	0.0067476383265856945
CRISPLD2	0.004489337822671156	9.013068949977468e-4	0.009247027741083222	0.004016064257028112	0.02159244264507422
NAE1	0.39393939393939287	0.2911221270842711	0.32628797886393573	0.32931726907630543	0.7260458839406249
C16orf86	0.04601571268237939	0.024335286164939168	0.04095112285336855	0.03748326639892905	0.021592442645074223
COQ9	0.48933782267115433	0.342045966651645	0.41479524438573195	0.38018741633199454	0.33738191632928605
CFAP20	0.21324354657687936	0.15006759801712383	0.18890356671070005	0.1619812583668004	0.2645074224021602
CDH13	0.007856341189674524	0.0045065344749887345	0.033025099075297236	0.030789825970548853	0.017543859649122806
GINS2	0.008978675645342313	0.011266336187471837	0.03963011889035667	0.026773761713520743	0.4966261808367087
CTRB1	0	4.506534474988734e-4	0	0.0013386880856760374	0.001349527665317139
MPHOSPH6	0.08305274971941635	0.04461469130238847	0.10964332892998688	0.08032128514056232	0.1430499325236168
CCDC102A	0.006734006734006735	9.013068949977468e-4	0.014531043593130778	0.00535475234270415	0.09851551956815109
CIBAR2	0.19304152637485933	0.17079765660207175	0.15059445178335532	0.13788487282463197	0.05937921727395409
FOXC2	0	4.506534474988734e-4	0.001321003963011889	0	0.0067476383265856945
CLEC18A	0.020202020202020207	0.013970256872465078	0.01056803170409511	0.009370816599732261	0.025641025641025637
BCAR1	0.27833894500561096	0.22893195132942545	0.36459709379128036	0.29585006693440413	0.218623481781377
SYCE1L	0.08305274971941638	0.053627760252365944	0.1664464993394979	0.12717536813922373	0.09446693657219966
GSE1	0.616161616161614	0.44794952681388267	0.6036988110964329	0.5836680053547542	0.34817813765182326
MVD	0.335578002244668	0.29292474087426656	0.346103038309114	0.32262382864792494	0.32523616734143185
GFOD2	0.4826038159371477	0.40423614240649136	0.46367239101717145	0.3614457831325301	0.28340080971660025
SLC12A4	0.03928170594837264	0.025687246507435788	0.060766182298546856	0.058902275769745695	0.06612685560053978
MON1B	0.3411896745230069	0.26858945470932677	0.3527080581241731	0.3668005354752341	0.2334682860998657
ZFP90	0.48148148148147996	0.3943217665615155	0.3474240422721258	0.3614457831325301	0.34952766531714047
WFDC1	0.02356902356902358	0.01036502929247409	0.023778071334214005	0.006693440428380187	0.012145748987854253
MAP1LC3B	0.6756453423120067	0.48129788192880024	0.5904887714663146	0.5461847389558245	0.3913630229419719
SNTB2	0.1694725028058358	0.11356466876971544	0.1677675033025098	0.12315930388219562	0.19298245614035128
ZCCHC14	0.08641975308641972	0.07345651194231621	0.08058124174372525	0.08835341365461857	0.08906882591093113
RNF166	0.043771043771043815	0.04821991888237946	0.05416116248348742	0.045515394912985285	0.05128205128205126
TRAPPC2L	0.726150392817057	0.49932401982875535	0.713342140026421	0.6465863453815279	0.8043184885290193
HYDIN	0.16498316498316468	0.11221270842721895	0.15455746367239095	0.1365461847389559	0.12280701754385957
PDP2	0.12794612794612775	0.1365479945921577	0.1849405548216643	0.184738955823293	0.11875843454790816
CDT1	0.020202020202020207	0.01171698963497071	0.04623513870541611	0.028112449799196776	0.291497975708503
KLHL36	0.45005611672278195	0.33032897701667396	0.519154557463671	0.4591700133868814	0.26450742240215996
MLKL	0.006734006734006735	0.0027039206849932404	0.0066050198150594455	0.009370816599732261	0.008097165991902834
IRF8	0.001122334455667789	0.0013519603424966202	0	0.0013386880856760374	0.001349527665317139
SNAI3	0	0	0	0	0.001349527665317139
CIAPIN1	0.4107744107744094	0.3429472735466429	0.40158520475561305	0.3614457831325303	0.4251012145749007
JPH3	0.048260381593714964	0.036052275799909876	0.03698811096433289	0.03212851405622489	0.02159244264507422
CDH11	0.014590347923681258	0.009463722397476343	0.019815059445178335	0.030789825970548853	0.5128205128205146
MEAK7	0.3860830527497182	0.25281658404686563	0.35402906208718504	0.29852744310575585	0.18623481781376552
WDR59	0.32435465768799004	0.23298783235691534	0.32760898282694767	0.29049531459169986	0.24696356275303724
MTHFSD	0.01346801346801347	0.024335286164939168	0.021136063408190228	0.02677376171352074	0.047233468286099846
RIPOR1	0.16722783389450022	0.1356466876971599	0.16380449141347417	0.15796519410977236	0.15249662618083684
SLC7A5	0.1099887766554432	0.07345651194231624	0.10171730515191549	0.11914323962516747	0.07152496626180833
KLHDC4	0.22783389450056069	0.20279405137449116	0.24702774108322278	0.2556894243641228	0.15789473684210542
FANCA	0.01346801346801347	0.009463722397476343	0.014531043593130778	0.01606425702811245	0.18488529014844837
ZNF276	0.10774410774410766	0.10319963947724148	0.1254953764861296	0.11512717536813936	0.11605937921727388
FBXO31	0.1492704826038157	0.10815682739972907	0.15852047556142665	0.14323962516733607	0.06612685560053977
DYNLRB2	0.008978675645342313	0.01036502929247409	0.0066050198150594455	0.016064257028112445	0.012145748987854253
CTCF	0.5319865319865302	0.4326273095989205	0.549537648612945	0.5301204819277119	0.8434547908232167
CYBA	0.6318742985409632	0.5331230283911687	1.0198150594451822	0.9357429718875538	0.6963562753036474
ENSG00000286221	0	4.506534474988734e-4	0.001321003963011889	0.0013386880856760374	0.002699055330634278
ADGRG5	0.01234567901234568	0.006759801712483102	0.013210039630118887	0.008032128514056224	0.005398110661268556
GALNS	0.11784511784511768	0.08968003605227544	0.13210039630118897	0.10709504685408314	0.09581646423751682
PIEZO1	0.0056116722783389455	0.009914375844975216	0.002642007926023778	0.00535475234270415	0.024291497975708495
COX4I1	3.8945005611672503	2.6602073005858413	3.6076618229854747	3.2503346720214403	4.9811066126855446
HSD17B2	0.0056116722783389455	0.0036052275799909874	0.0066050198150594455	0.004016064257028112	0.009446693657219974
CX3CL1	0.01234567901234568	0.01036502929247409	0.019815059445178335	0.006693440428380187	0.06747638326585692
CFDP1	0.5274971941638591	0.39747634069400806	0.48480845442536163	0.4752342704149939	0.639676113360327
NUDT7	0.0572390572390573	0.027940513744930156	0.05019815059445176	0.04551539491298528	0.026990553306342775
CTU2	0.06397306397306404	0.03920684993240199	0.05416116248348742	0.04149933065595717	0.055330634278002666
PAGR1	0.04713804713804718	0.023884632717440294	0.023778071334214005	0.03212851405622489	0.014844804318488532
NQO1	0.06397306397306401	0.06038756196484905	0.04491413474240421	0.05488621151271756	0.0809716599190283
