hgnc_symbol	unsorted_immature_beta	unsorted_ins_gfp	unsorted_ins_gfp_gcg_sst	unsorted_pancreatic_proj
SLC2A10	0.042196007259528164	0.0845323741007195	0.05208333333333333	0.07977991746905096
KCNB1	0.15789473684210584	0.17805755395683442	0.1666666666666668	0.013204951856946362
KCNK15	0.03856624319419238	0.14568345323741017	0.04375	0.0046767537826685
CDH22	0.01361161524500908	0.02338129496402877	0.07291666666666669	0.0011004126547455295
OCSTAMP	0.0013611615245009074	0	0.0020833333333333333	0.001375515818431912
RNF114	0.43784029038112027	0.5503597122302141	0.41666666666666624	0.4074277854195315
SLC35C2	0.2481851179673331	0.35431654676258906	0.33541666666666625	0.21127922971113872
EDEM2	0.11070780399274084	0.20683453237410046	0.14583333333333337	0.094910591471802
RBBP9	0.18784029038112596	0.20503597122302125	0.1854166666666666	0.12544704264099046
NCOA3	0.31170598911070657	0.41187050359712096	0.2937499999999997	0.28088033012379293
NINL	0.2772232304900181	0.4478417266187038	0.4374999999999994	0.4574965612104531
PABPC1L	0.056261343012704274	0.08633093525179864	0.08333333333333338	0.07152682255845948
AHCY	0.5068058076224986	0.8866906474820112	0.7687499999999984	0.8751031636863943
RBM38	0.034029038112522676	0.04136690647482014	0.016666666666666666	0.05942228335625865
PCK1	0	0	0	0.004401650618982118
PREX1	0.008620689655172412	0.007194244604316547	0.00625	0.013755158184319128
TP53RK	0.17241379310344893	0.18884892086330918	0.1625	0.15075653370013659
UQCC1	0.12159709618874809	0.1330935251798562	0.1520833333333334	0.11361760660247602
PTGIS	0.02676950998185116	0.04676258992805756	0.01875	0.11416781292984879
PLCB1	0.20825771324863962	0.4910071942446029	0.6249999999999987	0.22668500687757573
CBLN4	0.15063520871143415	0.0665467625899281	0.049999999999999996	0.004676753782668499
ATP9A	0.6828493647912762	1.1438848920863265	1.0166666666666646	0.2577716643741363
RALY	0.4700544464609745	0.5899280575539549	0.4687499999999992	0.5579092159559853
CFAP61	0.009981851179673321	0.008992805755395683	0.004166666666666667	0.005226960110041265
SNAI1	0.0018148820326678765	0.00539568345323741	0	0.005502063273727649
CDK5RAP1	0.27858439201451907	0.6312949640287749	0.8895833333333318	0.15488308115543217
STK4	0.3847549909255863	0.4856115107913656	0.7083333333333321	0.3782668500687744
MTRNR2L3	0.010435571687840291	0.016187050359712227	0.012499999999999999	0.006877579092159561
SLC17A9	0.02450090744101632	0.05215827338129498	0.06666666666666667	0.007152682255845944
CYP24A1	4.5372050816696913e-4	0.0017985611510791368	0	0
GZF1	0.12613430127041786	0.1924460431654674	0.1583333333333334	0.09381017881705647
PYGB	0.11569872958257749	0.12230215827338141	0.1854166666666667	0.10096286107290242
PPP1R3D	0.06896551724137948	0.08633093525179862	0.06041666666666666	0.057221458046767586
PFDN4	0.3625226860254051	0.46043165467625763	0.47916666666666574	0.43218707015130564
PSMA7	2.090744101633366	2.7643884892086366	2.2145833333333433	3.0649243466299243
CDH26	0.037658802177858455	0.03417266187050359	0.016666666666666666	0.021733149931224223
MAP1LC3A	1.2059891107077776	1.5035971223021518	1.2000000000000006	0.16698762035763268
ENTPD6	0.15925589836660675	0.20323741007194224	0.20416666666666664	0.09105914718019265
RBBP8NL	0	0.0017985611510791368	0.0020833333333333333	0.0024759284731774413
CNBD2	0.13520871143375726	0.23561151079136658	0.23333333333333317	0.03521320495185697
CST3	3.1356624319419377	6.802158273381307	5.264583333333337	2.701788170563892
GID8	0.31261343012704046	0.3794964028776969	0.3708333333333329	0.30618982118294064
PMEPA1	0.048094373865698765	0.030575539568345318	0.0375	0.15818431911966863
IDH3B	0.41651542649727336	0.5125899280575524	0.5249999999999991	0.3017881705639588
VAPB	0.6007259528130564	0.7895683453237381	0.7291666666666652	0.38734525447042517
TRPC4AP	0.3362068965517216	0.5197841726618687	0.4249999999999993	0.2536451169188402
RAE1	0.24047186932849465	0.31474820143884824	0.27916666666666645	0.22998624484181204
TTLL9	0.005898366606170597	0.010791366906474819	0.008333333333333333	0.009628610729023388
TSHZ2	0.19918330308530016	0.2086330935251796	0.20208333333333334	0.2696011004126513
PRPF6	0.46914700544463966	0.4676258992805741	0.5166666666666658	0.5845942228335658
VSTM2L	0.1007259528130673	0.06115107913669068	0.22916666666666666	0.011829436038514447
EIF2S2	0.9328493647912717	1.3669064748201383	1.0999999999999996	1.0833562585969787
ACSS1	0.037658802177858455	0.023381294964028774	0.016666666666666666	0.03988995873452548
DOK5	0.005898366606170598	0.01618705035971223	0.0020833333333333333	0.0035763411279229706
B4GALT5	0.721415607985468	0.7859712230215805	0.537499999999999	0.4495185694635486
CABLES2	0.035390199637023584	0.05755395683453241	0.03333333333333333	0.08830811554332882
BPIFB1	9.074410163339383e-4	0.0035971223021582736	0.0020833333333333333	0.001375515818431912
ZBP1	0.0031760435571687833	0.0035971223021582736	0.00625	0.001375515818431912
ZFP64	0.08121597096188768	0.10611510791366913	0.07500000000000002	0.08748280605226967
UCKL1	0.1887477313974599	0.2392086330935248	0.21874999999999997	0.11801925722145815
BLCAP	0.29582577132486315	0.3543165467625889	0.2999999999999997	0.18486932599724681
HRH3	9.074410163339383e-4	0	0.0020833333333333333	2.751031636863824e-4
SALL4	0.17422867513611662	0.17266187050359705	0.16041666666666674	0.6938101788170631
TGM3	0.0027223230490018143	0.0017985611510791368	0	0
NNAT	0.44237749546279104	0.431654676258992	0.2624999999999999	0.49903713892709656
BMP7	0.0821234119782216	0.08992805755395686	0.07708333333333336	0.2258596973865164
TTI1	0.10753176043557203	0.15107913669064746	0.15833333333333344	0.14112792297111357
C20orf85	4.5372050816696913e-4	0.0017985611510791368	0.004166666666666667	0.0019257221458046769
CDH4	0.10526315789473713	0.09352517985611518	0.1125000000000001	0.010453920220082534
NDRG3	0.28720508166969083	0.33992805755395605	0.2416666666666666	0.10096286107290242
GSS	0.22686025408348542	0.3561151079136681	0.40208333333333274	0.171664374140301
RPS21	4.8126134301270795	6.1924460431654875	6.08541666666667	12.271801925722121
DNAJC5	0.32123411978221234	0.3848920863309342	0.3770833333333328	0.12132049518569474
TFAP2C	0.037205081669691484	0.025179856115107906	0.01875	0.007702888583218709
SS18L1	0.2223230490018158	0.31294964028776906	0.2645833333333331	0.12572214580467683
NOP56	0.7400181488203132	0.8651079136690617	0.7520833333333319	0.8965612104539322
NFATC2	0.3847549909255868	0.24280575539568303	0.20416666666666677	0.12874828060522694
BCAS1	0.01724137931034483	0.012589928057553955	0.01875	0.0019257221458046769
SYCP2	0.009981851179673321	0.0017985611510791368	0.004166666666666667	0.01925722145804678
LAMA5	0.06987295825771342	0.1294964028776979	0.21874999999999978	0.08830811554332882
LSM14B	0.18965517241379384	0.2212230215827336	0.22499999999999995	0.21045392022007942
PHACTR3	0.0031760435571687833	0.0035971223021582736	0	0.0066024759284731786
OPRL1	0.0018148820326678765	0.00539568345323741	0.0020833333333333333	0.004401650618982117
RGS19	0.01950998185117967	0.02338129496402877	0.01875	0.037414030261348034
PTPN1	0.31578947368420895	0.3884892086330924	0.2812499999999997	0.27702888583218344
SNTA1	0.13067150635208757	0.18525179856115087	0.3124999999999998	0.024759284731774432
PCMTD2	0.3929219600725916	0.5413669064748186	0.42083333333333267	0.31939477303988756
TCEA2	0.41061705989110264	0.44424460431654555	0.4770833333333326	0.40715268225584444
GATA5	0.0013611615245009074	0.0017985611510791368	0.004166666666666667	0.004126547455295735
ZNF512B	0.2826678765880215	0.3669064748201429	0.3895833333333328	0.15488308115543226
LBP	0	0	0.0020833333333333333	0.0011004126547455295
FAM217B	0.34392014519056024	0.43705035971222905	0.2833333333333332	0.3081155433287458
RBL1	0.042649727767695114	0.03597122302158273	0.049999999999999996	0.1218707015130675
RAB22A	0.40607985480943287	0.47661870503596976	0.5145833333333324	0.26134800550205906
EDN3	0.004537205081669691	0.0035971223021582736	0.016666666666666666	0.02145804676753784
RPRD1B	0.22822141560798642	0.2661870503597117	0.2604166666666666	0.1920220082530924
MYT1	0.36252268602540516	0.37589928057553856	0.28749999999999976	0.019807427785419544
ADRM1	0.4396551724137885	0.6366906474820121	0.5187499999999992	0.4767537826684996
PHF20	0.353448275862066	0.4190647482014379	0.38333333333333297	0.34580467675378057
NOL4L	0.31578947368420873	0.39748201438848807	0.3499999999999996	0.22283356258596618
GGT7	0.05444646098003636	0.12410071942446055	0.12500000000000014	0.05639614855570844
SAMD10	0.020871143375680575	0.026978417266187042	0.029166666666666664	0.035488308115543356
RBPJL	0.03811252268602541	0.0197841726618705	0.02708333333333333	0.12709766162310868
SDC4	0.1964609800362984	0.16366906474820142	0.0791666666666667	0.2984869325997222
SYS1	0.24001814882032763	0.3003597122302152	0.2791666666666664	0.23933975240714847
SYS1-DBNDD2	9.074410163339383e-4	0	0	2.751031636863824e-4
TP53TG5	9.074410163339383e-4	0	0	8.253094910591471e-4
STX16	0.47005444646097383	0.6546762589928037	0.531249999999999	0.32077028885831926
STX16-NPEPL1	0.0031760435571687833	0	0	0.0030261348005502058
NPEPL1	0.16470054446461038	0.1960431654676257	0.24583333333333318	0.11169188445667134
NELFCD	0.40744101633393437	0.606115107913667	0.5729166666666655	0.6321870701513115
TUBB1	0.031306715063520854	0.07733812949640292	0.04791666666666666	0.004126547455295735
ATP5F1E	8.571687840290377	13.739208633093513	14.872916666666658	5.746079779917429
PRELID3B	0.1633393829401095	0.32194244604316474	0.20833333333333334	0.1532324621733138
CEP250	0.18239564428312227	0.18705035971223005	0.16458333333333336	0.1807427785419514
RBM12	0.4664246823956384	0.6456834532374077	0.5083333333333325	0.4519944979367255
FITM2	0.14246823956442883	0.21942446043165434	0.22083333333333333	0.03521320495185697
TTPAL	0.16424682395644344	0.2230215827338127	0.13958333333333342	0.13232462173314974
SERINC3	0.87023593466423	1.1330935251798515	1.081249999999999	0.3312242090784025
PKIG	0.36297640653357255	0.39928057553956714	0.41041666666666604	0.3444291609353486
TLDC2	0.0027223230490018143	0.00539568345323741	0	8.253094910591471e-4
OSER1	0.13520871143375723	0.2104316546762587	0.17708333333333337	0.22090784044016135
JPH2	0	0.007194244604316547	0	8.253094910591471e-4
SRSF6	1.1011796733212103	1.514388489208627	1.1583333333333337	1.0030261348005662
SGK2	0.12068965517241419	0.2643884892086327	0.20208333333333336	0.013204951856946362
IFT52	0.2041742286751369	0.23021582733812915	0.18124999999999997	0.3053645116918812
MYBL2	0.041742286751361164	0.03417266187050359	0.049999999999999996	0.19532324621732997
UBE2V1	0.03493647912885661	0.03956834532374101	0.05416666666666666	0.04126547455295739
SMIM26	0.6828493647912763	0.8255395683453208	0.9333333333333313	0.8605226960110165
SNRPB	0.9614337568057918	1.176258992805751	1.1249999999999996	1.63108665749653
SIRPB1	0.0022686025408348454	0.0017985611510791368	0	5.502063273727648e-4
SRXN1	0.0013611615245009074	0.007194244604316547	0	0.0011004126547455295
DTD1	0.42921960072594756	0.5575539568345308	0.44583333333333275	0.3136176066024731
OSBPL2	0.1914700544464617	0.26079136690647436	0.2729166666666664	0.1251719394773041
R3HDML	9.074410163339383e-4	0	0.0020833333333333333	0
HM13	0.8838475499092393	1.6672661870503531	1.1625	0.5823933975240739
RIMS4	0.07486388384755009	0.2751798561151075	0.07083333333333335	0.031086657496561233
YTHDF1	0.28992740471869266	0.48201438848920697	0.3895833333333327	0.21403026134800235
BIRC7	4.5372050816696913e-4	0	0	5.502063273727648e-4
NKAIN4	0.0036297640653357526	0.07733812949640292	0.14375000000000002	0.00990371389270977
ARFGAP1	0.25589836660617127	0.37050359712230113	0.3083333333333331	0.14690508940852745
COL20A1	4.5372050816696913e-4	0.02517985611510791	0.0020833333333333333	5.502063273727648e-4
CHRNA4	0.005444646098003628	0.03417266187050359	0.008333333333333333	0.0030261348005502058
MKKS	0.2418330308529955	0.3561151079136681	0.36458333333333287	0.10729023383768922
EEF1A2	1.5476406533575084	2.8453237410072	1.331250000000004	0.06740027510316374
PPDPF	2.1683303085299186	4.134892086330949	2.237500000000007	1.645667125171913
PTK6	0.0072595281306715035	0.00539568345323741	0.0020833333333333333	0.002200825309491059
FNDC11	0.015426497277676957	0.0197841726618705	0.029166666666666664	0.004126547455295735
HELZ2	0.1188747731397463	0.12230215827338142	0.10625000000000012	0.03933975240715271
MCM8	0.08030852994555371	0.0953237410071943	0.0791666666666667	0.1664374140302599
PDRG1	0.16606170598911124	0.19064748201438833	0.2749999999999998	0.15075653370013667
XKR7	0.0480943738656988	0.09712230215827346	0.049999999999999996	0.0035763411279229706
CCM2L	0.0018148820326678765	0.0035971223021582736	0.008333333333333333	0.0016506189821182944
TM9SF4	0.2917422867513606	0.3741007194244595	0.3770833333333328	0.23631361760659853
PLAGL2	0.21098003629764148	0.2787769784172657	0.28333333333333316	0.22613480055020244
POFUT1	0.1188747731397463	0.17805755395683434	0.14166666666666683	0.11499312242090794
C20orf203	0	0	0	0.0011004126547455295
ENSG00000285382	4.5372050816696913e-4	0.00539568345323741	0.0020833333333333333	2.751031636863824e-4
DNMT3B	0.020871143375680575	0.03597122302158273	0.020833333333333332	0.06464924346629991
MAPRE1	0.6746823956442707	1.278776978417261	1.2041666666666675	0.48033012379642176
PROCR	0.03176043557168782	0.012589928057553955	0.024999999999999998	0.005777166437414031
MMP24OS	0.613883847549898	0.7446043165467598	0.6145833333333323	0.3056396148555682
MMP24	0.10072595281306745	0.13129496402877705	0.12291666666666681	0.006877579092159561
FAM83C	4.5372050816696913e-4	0.0017985611510791368	0	0.001375515818431912
MROH8	0.024954627949183288	0.03597122302158273	0.03333333333333333	0.01925722145804678
RPN2	0.9042649727767532	1.5449640287769724	1.5520833333333375	1.3664374140302402
SIRPA	0.03130671506352085	0.061151079136690684	0.24999999999999994	0.06162310866574971
DSN1	0.04945553539019968	0.08633093525179864	0.07916666666666668	0.15433287482805969
ZBTB46	0.08439201451905647	0.0755395683453238	0.08958333333333339	0.07042640990371395
SLC9A8	0.08030852994555375	0.09532374100719432	0.0791666666666667	0.038514442916093565
NAPB	0.3352994555353881	0.3399280575539559	0.2624999999999998	0.10784044016506199
ITCH	0.37522686025408003	0.5557553956834517	0.4041666666666661	0.2596973865199409
FERMT1	0.0013611615245009074	0.008992805755395683	0.020833333333333332	0.006327372764786797
GDAP1L1	0.19283121597096262	0.2356115107913667	0.23333333333333328	0.013204951856946362
KIF16B	0.25635208711433827	0.3615107913669056	0.18124999999999994	0.11059147180192581
SRC	0.18693284936479201	0.18884892086330915	0.2187499999999999	0.10591471801925731
TPD52L2	0.25362976406533666	0.37050359712230124	0.35624999999999957	0.22861072902337987
ERGIC3	0.6424682395644173	0.9118705035971189	1.0124999999999982	0.9543328748280762
PIGU	0.14246823956442883	0.1816546762589926	0.20624999999999996	0.12434662998624495
MYL9	0.021778584392014518	0.02338129496402877	0.024999999999999998	0.10261348005502072
TGIF2	0.12749546279491863	0.12949640287769795	0.12916666666666676	0.5447042640990382
RAB5IF	0.21415607985481028	0.33273381294963944	0.24374999999999983	0.22723521320494777
SLA2	0.004990925589836659	0.012589928057553955	0.00625	0.001375515818431912
MRPS26	0.9160617059890926	1.1996402877697794	1.214583333333335	0.7975240715268326
OXT	0.0072595281306715035	0.007194244604316547	0.012499999999999999	0.003301237964236588
AVP	0.007713248638838472	0.017985611510791366	0.0125	8.253094910591471e-4
UBOX5	0.049909255898366645	0.06294964028776982	0.08125000000000004	0.03768913342503442
FASTKD5	0.09482758620689682	0.13848920863309358	0.12708333333333346	0.07015130674002756
DDRGK1	0.5054446460979971	0.7374100719424438	0.7395833333333317	0.4090784044016494
ITPA	0.38430127041741957	0.548561151079135	0.46458333333333274	0.3760660247592838
ID1	0.08212341197822154	0.06294964028776982	0.016666666666666666	0.12682255845942234
TPX2	0.13702359346642481	0.1600719424460432	0.18333333333333338	0.5138927097661615
MYLK2	4.5372050816696913e-4	0	0	5.502063273727648e-4
FOXS1	0.0013611615245009074	0.0035971223021582736	0.0020833333333333333	0.007702888583218709
BCL2L1	0.4813974591651481	0.6043165467625882	0.5333333333333324	0.22063273727647528
KIZ	0.15607985480943798	0.2212230215827335	0.13125000000000014	0.13810178817056357
OVOL2	0.028584392014519035	0.021582733812949634	0.014583333333333332	0.007427785419532326
MGME1	0.06896551724137943	0.08812949640287775	0.07916666666666669	0.21953232462173003
KAT14	0.13566243194192423	0.1618705035971222	0.1583333333333334	0.11224209078404411
PET117	0.10208711433756837	0.09532374100719432	0.1062500000000001	0.07675378266850075
LAMP5	0.075317604355717	0.048561151079136694	0.06041666666666666	0.027235213204951876
PSMF1	0.8702359346642299	1.1978417266187005	0.8437499999999981	0.3499312242090768
C20orf202	0.0022686025408348454	0.00539568345323741	0.008333333333333333	0.001375515818431912
SNPH	0.1801270417422874	0.16546762589928052	0.16250000000000003	0.010729023383768917
SDCBP2	0.05490018148820333	0.03956834532374101	0.022916666666666665	0.007152682255845944
SIRPB2	9.074410163339383e-4	0	0.0020833333333333333	0.001375515818431912
SNX21	0.06397459165154279	0.06834532374100723	0.07500000000000002	0.02861072902338379
ACOT8	0.27903811252268584	0.3039568345323734	0.33124999999999966	0.12049518569463559
ZSWIM3	0.03176043557168782	0.03776978417266187	0.035416666666666666	0.0236588720770289
PLTP	0.057622504537205174	0.08633093525179861	0.13750000000000012	0.25089408528197676
PCIF1	0.19827586206896627	0.23920863309352478	0.20416666666666655	0.11004126547455305
ZNF335	0.12159709618874809	0.1906474820143883	0.1520833333333334	0.06464924346629991
MMP9	0.004990925589836659	0.007194244604316547	0.016666666666666666	0.002200825309491059
SLC12A5	0.1483666061705994	0.14748201438848924	0.27083333333333326	0.09573590096286115
FKBP1A	1.1774047186932608	1.36330935251798	1.097916666666666	0.5977991746905121
SLC4A11	0.0027223230490018143	0.026978417266187042	0.004166666666666667	0.001375515818431912
NECAB3	0.1982758620689663	0.2715827338129491	0.24791666666666656	0.0649243466299863
C20orf144	0.0031760435571687833	0	0	8.253094910591471e-4
E2F1	0.02949183303085298	0.03237410071942445	0.05416666666666666	0.08308115543328755
PXMP4	0.03629764065335753	0.07374100719424466	0.06249999999999999	0.02971114167812932
ZNF341	0.0176950998185118	0.021582733812949634	0.020833333333333332	0.011554332874828065
CHMP4B	0.43058076225044867	0.6151079136690626	0.6145833333333321	0.320220082530946
L3MBTL1	0.1733212341197828	0.21942446043165434	0.1791666666666666	0.1416781292984864
EIF6	0.5930127041742191	0.9046762589928024	0.7895833333333317	0.5125171939477313
PCNA	0.26179673321234165	0.24820143884892049	0.2666666666666665	0.6440165061898226
CDS2	0.5902903811252171	0.6852517985611485	0.7062499999999986	0.22806052269600724
PROKR2	0.0022686025408348454	0.0017985611510791368	0.0020833333333333333	8.253094910591471e-4
DYNLRB1	1.6347549909255519	2.041366906474812	2.141666666666675	0.8814305364511832
SNX5	0.2958257713248632	0.4010791366906464	0.33124999999999954	0.43136176066024606
FOXA2	1.2867513611614974	1.6079136690647422	1.4083333333333368	1.4685006877578874
COMMD7	0.4931941923774885	0.6564748201438828	0.5520833333333324	0.4514442916093541
PAK5	0.1901088929219608	0.2697841726618701	0.12083333333333346	0.12379642365887218
GNRH2	0.0013611615245009074	0	0	8.253094910591471e-4
BANF2	4.5372050816696913e-4	0	0	5.502063273727648e-4
CTSZ	0.2717785843920147	0.9514388489208604	1.1125	0.42696011004126416
TOP1	1.3598003629763769	1.9748201438848836	1.689583333333338	1.6451169188445363
PRNP	0.4083484573502678	0.5341726618705025	0.5833333333333321	0.08720770288858329
RASSF2	0.0022686025408348454	0.00539568345323741	0.008333333333333333	0.02255845942228337
NFS1	0.07577132486388401	0.0899280575539569	0.09375000000000006	0.040715268225584626
ROMO1	1.8965517241378869	2.205035971223018	2.2187500000000084	1.398349381017858
RBM39	2.4428312159709424	2.9586330935251826	2.6250000000000093	2.8176066024758724
CPNE1	0.7558983666061563	1.1312949640287722	0.9729166666666643	0.6027510316368676
PLCB4	0.7445553539019824	0.9622302158273348	0.8999999999999979	0.15845942228335505
SLC24A3	0.14700544464609847	0.15467625899280565	0.1166666666666668	0.03191196698762038
MAFB	2.1320326678765684	7.730215827338147	5.460416666666669	0.16148555708390544
LPIN3	0.0716878402903813	0.11510791366906485	0.09166666666666674	0.044841815680880366
EMILIN3	0.0068058076225045346	0.0017985611510791368	0.00625	0.015680880330123805
CHD6	0.859800362976389	1.0125899280575503	0.8958333333333313	0.7661623108665849
SLPI	0.0013611615245009074	0.0035971223021582736	0.004166666666666667	8.253094910591471e-4
MATN4	0.004083484573502721	0.008992805755395683	0.004166666666666667	0.022008253094910606
PIGT	0.5512704174228591	0.7571942446043138	1.2145833333333338	0.3433287482806028
WFDC2	0.20190562613430194	0.2805755395683449	0.34166666666666634	0.48913342503438645
WFDC3	0.006352087114337566	0.00539568345323741	0.0020833333333333333	0.005226960110041266
DNTTIP1	0.19010889292196081	0.19424460431654655	0.18958333333333327	0.24786795048142587
UBE2C	0.17150635208711448	0.13309352517985615	0.2208333333333333	0.5015130674002738
TNNC2	0.014972776769509989	0.016187050359712227	0.004166666666666667	0.0019257221458046769
ZSWIM1	0.04491833030852999	0.028776978417266178	0.029166666666666664	0.025309491059147197
CSE1L	0.26361161524500965	0.3183453237410066	0.29166666666666646	0.4044016506189803
STAU1	0.7009981851179551	0.9208633093525145	0.7916666666666649	0.8360385144429269
SLCO4A1	0.003629764065335752	0.007194244604316547	0.004166666666666667	0.0027510316368638235
NTSR1	0	0	0	8.253094910591471e-4
MRGBP	0.07667876588021795	0.09352517985611519	0.07500000000000002	0.14497936726272292
OGFR	0.13021778584392057	0.18525179856115095	0.19166666666666668	0.1108665749656122
COL9A3	0.01043557168784029	0.008992805755395683	0.012499999999999999	0.05254470426409908
TCFL5	0.014519056261343019	0.01438848920863309	0.01875	0.03878954607977995
DIDO1	0.4646098003629702	0.508992805755394	0.5812499999999989	0.4071526822558445
GFRA4	0.0022686025408348454	0.010791366906474819	0.0020833333333333333	2.751031636863824e-4
ADAM33	0.0013611615245009074	0.0017985611510791368	0	0.00357634112792297
C20orf27	0.14745916515426546	0.21942446043165437	0.12500000000000014	0.14718019257221376
SPEF1	0.01724137931034483	0.016187050359712227	0.010416666666666666	0.013480055020632743
CENPB	0.37568058076224686	0.4730215827338116	0.4520833333333326	0.1716643741403009
AP5S1	0.1175136116152454	0.17625899280575524	0.1000000000000001	0.0649243466299863
MAVS	0.6161524500907333	0.8093525179856085	0.7499999999999984	0.3353507565336977
EPB41L1	0.7236842105263027	0.91007194244604	0.35833333333333284	0.07977991746905096
AAR2	0.1519963702359352	0.1870503597122301	0.14166666666666677	0.11334250343878964
C20orf96	0.1828493647912893	0.1798561151079136	0.14583333333333345	0.25281980742778104
ZCCHC3	0.3788566243194158	0.44064748201438736	0.4562499999999992	0.29821182943603547
NRSN2	0.40426497277676476	0.5071942446043151	0.42083333333333267	0.12104539202200836
RBCK1	0.3920145190562574	0.5305755395683441	0.48124999999999923	0.22173314993122065
TBC1D20	0.2577132486388391	0.36870503597122195	0.29583333333333306	0.17771664374140095
CSNK2A1	0.9496370235934471	1.183453237410067	1.104166666666666	0.9444291609353646
SLC52A3	0.0031760435571687833	0.007194244604316547	0.00625	0.0030261348005502058
ARFGEF2	0.42105263157894274	0.6564748201438827	0.46041666666666586	0.1680880330123781
FAM210B	0.7300362976406388	0.9730215827338093	0.810416666666665	0.5936726272352164
AURKA	0.07894736842105277	0.08093525179856119	0.11250000000000004	0.14415405777166396
CSTF1	0.16833030852994618	0.20683453237410046	0.19375	0.20192572214580157
RTF2	0.5408348457350199	0.6223021582733792	0.5833333333333324	0.48005502063273736
GCNT7	0	0.0017985611510791368	0	0.0011004126547455295
FAM209B	9.074410163339383e-4	0	0.004166666666666667	8.253094910591471e-4
CASS4	4.5372050816696913e-4	0	0	8.253094910591471e-4
NDUFAF5	0.14519056261343063	0.20143884892086306	0.14583333333333343	0.11636863823933985
SPAG4	0.01406533575317605	0.04136690647482015	0.010416666666666666	0.005777166437414031
ZNFX1	0.1674228675136122	0.17086330935251784	0.18541666666666667	0.06877579092159565
PARD6B	0.08620689655172437	0.14208633093525183	0.12500000000000017	0.22998624484181232
ADNP	0.7885662431941779	0.9676258992805714	0.9520833333333313	0.7689133425034472
MOCS3	0.04128856624319422	0.05215827338129498	0.05833333333333333	0.05254470426409908
NAA20	0.2935571687840285	0.6420863309352502	0.6854166666666655	0.3562585969738636
CRNKL1	0.20235934664246905	0.2464028776978413	0.21249999999999994	0.22393397524071157
RIN2	0.08847549909255922	0.1654676258992805	0.15833333333333344	0.10976616231086667
RNF24	0.15607985480943792	0.15107913669064751	0.14791666666666675	0.19339752407152433
NSFL1C	0.44827586206896086	0.5575539568345306	0.5374999999999991	0.46107290233837667
SCAND1	2.0308529945553113	2.9604316546762677	2.4354166666666757	1.2429160935350696
CCN5	0.009528130671506351	0.010791366906474819	0.0020833333333333333	0.0016506189821182944
DDX27	0.3770417422867477	0.4874100719424447	0.4083333333333328	0.3722145804676739
MTG2	0.14609800362976455	0.17625899280575527	0.15000000000000016	0.10068775790921604
CDC25B	0.14791288566243244	0.21762589928057532	0.22708333333333316	0.058046767537826734
TMC2	0.0031760435571687833	0.0035971223021582736	0.0020833333333333333	0.0019257221458046769
SOX12	0.3824863883847517	0.5413669064748182	0.4291666666666659	0.2833562585969704
CST1	0.003629764065335753	0.008992805755395683	0	0.010178817056396148
CST4	0.0013611615245009074	0	0	0.006327372764786796
ZNF217	0.06805807622504549	0.07374100719424466	0.08541666666666672	0.22145804676753467
GHRH	0.0027223230490018143	0.017985611510791366	0.004166666666666667	0.007977991746905092
C20orf194	0.2536297640653366	0.2949640287769778	0.2624999999999998	0.1529573590096275
NEURL2	0.04310344827586209	0.02338129496402877	0.05208333333333333	0.041540577716643774
PANK2	0.3502722323048979	0.4604316546762578	0.36458333333333276	0.34030261348005286
ESF1	0.5558076225045285	0.6510791366906455	0.6812499999999986	0.8165061898211934
DPM1	0.2903811252268598	0.3651079136690639	0.3749999999999995	0.36726272352131883
KCNG1	0.012704174228675138	0	0.016666666666666666	0.006877579092159561
CTSA	0.5957350272232204	0.872302158273378	0.912499999999998	0.1727647867950465
NCOA5	0.22459165154265062	0.2751798561151073	0.20416666666666664	0.20055020632736992
CD40	0.0013611615245009074	0.00539568345323741	0.022916666666666665	0.0049518569463548835
HNF4A	0.4047186932849318	0.5359712230215811	0.5041666666666659	0.3221458046767515
SAMHD1	0.1615245009074416	0.15467625899280568	0.1291666666666668	0.07867950481430543
GMEB2	0.06533575317604368	0.0989208633093526	0.06041666666666666	0.05887207702888588
STMN3	0.31170598911070646	0.4262589928057542	0.3791666666666662	0.09986244841815689
ARFRP1	0.13929219600726	0.18165467625899256	0.15833333333333335	0.15130674002750924
ZGPAT	0.00453720508166969	0.007194244604316547	0.016666666666666666	0.007977991746905092
SLC2A4RG	0.19373865698729653	0.27158273381294923	0.3895833333333329	0.2888583218706987
RTEL1	9.074410163339383e-4	0	0	8.253094910591471e-4
KCNQ2	0.1011796733212344	0.2931654676258988	0.2312500000000001	0.11774415405777176
EBF4	0.12613430127041783	0.14208633093525183	0.18958333333333335	0.06657496561210459
CPXM1	0.259981851179674	0.3723021582733805	0.504166666666666	0.5529573590096303
PCED1A	0.23593466424682494	0.300359712230215	0.308333333333333	0.17524071526822374
VPS16	0.1737749546279498	0.22841726618705	0.1500000000000001	0.09573590096286115
MANBAL	0.294464609800362	0.40287769784172545	0.39791666666666614	0.2668500687757875
TAF4	0.08620689655172437	0.13848920863309355	0.10625000000000011	0.10041265474552966
TCF15	0.0013611615245009074	0	0	0.011279229711141682
BCAS4	0.25408348457350355	0.29496402877697775	0.2812499999999997	0.05749656121045397
SPATA25	0.0022686025408348454	0.0017985611510791368	0.0020833333333333333	5.502063273727648e-4
DBNDD2	0	0	0.0020833333333333333	5.502063273727648e-4
C20orf204	0.005444646098003628	0.012589928057553955	0.010416666666666666	0.009353507565337005
