hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AKIRIN2	4.90990309019033E-14	-0.134014206	0.13	0.214	8.06844374810977E-10
PDZD11	2.70589066629255E-13	-0.134106271	0.175	0.268	4.44659013191855E-09
GMEB1	5.79267940309945E-27	-0.134114857	0.069	0.163	9.51911006311332E-23
TMEM94	4.24293660665499E-48	-0.134144768	0.037	0.135	6.97241772571614E-44
CCDC136	1.40203903103573E-172	-0.134207009	0.006	0.094	2.30397073970101E-168
POLB	7.83005842973742E-28	-0.134308819	0.06	0.149	1.28671350175875E-23
TOX	4.60561518672299E-17	-0.134350728	0.107	0.194	7.56840743634189E-13
PLEKHM2	5.99512282139936E-11	-0.134381813	0.195	0.281	9.85178533240557E-07
C1orf232	0	-0.134409033	0	0.094	0
RAB3A	5.1454101770351E-25	-0.134458022	0.069	0.158	8.45545254392178E-21
PEAK1	5.08495622837699E-61	-0.1345968	0.027	0.122	8.35610857009191E-57
UBR2	6.25477773683267E-14	-0.134616708	0.133	0.218	1.02784762549371E-09
TRAPPC10	2.51585270295806E-21	-0.134632295	0.086	0.177	4.13430074677098E-17
RAB11FIP4	9.55091741341897E-28	-0.134654948	0.053	0.137	1.56950225854714E-23
DESI1	1.62618833087945E-15	-0.13470159	0.125	0.213	2.67231528413421E-11
PDE12	6.38795900419876E-19	-0.134713172	0.113	0.209	1.04973330315998E-14
P3H2	0	-0.13472804	0.001	0.089	0
PECR	1.1454762100209E-47	-0.134748047	0.037	0.134	1.88236105592735E-43
MAPK10	3.73252701170351E-06	-0.134792204	0.303	0.366	0.061336616
RFXANK	1.60954634548209E-16	-0.134806379	0.103	0.187	2.64496750953072E-12
RASAL2	2.82319701736672E-25	-0.134816266	0.076	0.171	4.63935965863874E-21
C5orf49	7.24124720224181E-31	-0.134886012	0.064	0.163	1.1899541527444E-26
CYB5D2	4.94782789533847E-12	-0.13494829	0.199	0.291	8.13076558040972E-08
DDX1	1.48311404481593E-07	-0.134986344	0.3	0.371	0.002437201
ITSN2	2.27111145530318E-11	-0.135017126	0.188	0.274	3.73211745449971E-07
SLC6A8	3.88612747550913E-79	-0.135021772	0.019	0.111	6.38607328050416E-75
PIP5K1A	3.86521915252838E-25	-0.135025197	0.071	0.162	6.35171463334989E-21
UHRF1BP1L	4.96268481690355E-14	-0.135051663	0.127	0.211	8.15517995961761E-10
KLF16	3.82032020755726E-54	-0.135069317	0.032	0.128	6.27793219707884E-50
NSMF	7.74395266766601E-16	-0.135074268	0.111	0.196	1.27256374187755E-11
CTNNBL1	1.46838616848106E-18	-0.135110933	0.103	0.193	2.41299899066493E-14
KCNK15	2.38882084776465E-229	-0.135135102	0.005	0.098	3.92554929913165E-225
PRMT6	1.69039528565091E-25	-0.135284743	0.068	0.158	2.77782657291014E-21
FAM8A1	4.06124177708533E-17	-0.135377496	0.095	0.177	6.67383861228432E-13
PHB	8.24545998770695E-08	-0.135422639	0.41	0.485	0.001354976
ANGPT2	1.95326069770347E-49	-0.135424333	0.031	0.121	3.20979330453611E-45
BRD8	5.63520889779037E-14	-0.135476248	0.127	0.211	9.26033878173892E-10
SLC30A7	4.19671008726718E-15	-0.13551601	0.117	0.201	6.89645368640615E-11
MED19	3.60835108341222E-10	-0.135544029	0.157	0.231	5.92960333537131E-06
BMP2	1.1622006999583E-115	-0.135672418	0.006	0.076	1.90984441024148E-111
ATG2B	9.03567156182844E-34	-0.135770453	0.056	0.153	1.48483190775527E-29
ZMYM5	5.49398301428612E-19	-0.135772351	0.099	0.19	9.02826228737639E-15
SCAF4	4.13340463053672E-33	-0.135825098	0.058	0.155	6.792423829361E-29
TXNDC16	2.87640377341735E-53	-0.135872189	0.028	0.118	4.72679432085672E-49
DACT2	0	-0.135883428	0	0.095	0
GTF2H4	0	-0.135883428	0	0.099	0
TAB3	1.56052827380322E-36	-0.135917005	0.048	0.141	2.56441611234082E-32
MAEA	1.31214346282919E-15	-0.136013898	0.114	0.199	2.1562453524672E-11
EXOG	1.25812148664783E-21	-0.136060265	0.1	0.199	2.06747103900838E-17
DISP3	5.52968235127808E-64	-0.1360607	0.023	0.113	9.08692700785526E-60
DLG1	9.34242099638427E-09	-0.136136976	0.229	0.306	0.000153524
ATG16L2	1.38844249646707E-77	-0.136146071	0.021	0.118	2.28162755444433E-73
IVNS1ABP	8.29822527207234E-22	-0.136188265	0.083	0.173	1.36364735895965E-17
RGP1	1.52964137150363E-15	-0.136192574	0.165	0.265	2.51365966579191E-11
PPP2R3B	5.2335200974016E-57	-0.136323758	0.024	0.11	8.60024357606005E-53
TCEA3	1.19545100919599E-30	-0.136332776	0.041	0.12	1.96448464341177E-26
RGMA	3.32918530693342E-292	-0.136401859	0.003	0.091	5.47085021488369E-288
MOV10	1.09253430980638E-74	-0.136420821	0.019	0.109	1.79536163130483E-70
NPHP3	3.08241841613087E-27	-0.136538052	0.065	0.157	5.06533818322786E-23
PRTFDC1	2.95114871194255E-33	-0.136605828	0.047	0.136	4.84962267833519E-29
ZFAND5	4.65395571980766E-06	-0.13668356	0.377	0.441	0.076478454
RAD1	2.52930632049841E-15	-0.136687461	0.121	0.208	4.15640907647503E-11
SLC26A6	0	-0.136710199	0.001	0.097	0
EVI5L	4.24795172080364E-65	-0.136826312	0.02	0.104	6.98065906279662E-61
ZBTB11	1.00869415580046E-25	-0.136832383	0.077	0.173	1.65758710622689E-21
USB1	1.20373789085221E-21	-0.136948683	0.085	0.176	1.97810247603744E-17
ZNF160	2.39720631159132E-32	-0.136981495	0.055	0.149	3.93932913183801E-28
BRSK1	9.75920203348976E-57	-0.136982222	0.023	0.109	1.60372967016337E-52
AKAP17A	8.08400118837003E-20	-0.13700377	0.109	0.207	1.32844391528485E-15
PCMTD2	1.32613226474522E-19	-0.137020258	0.099	0.191	2.17923315065583E-15
TMEM200C	0	-0.137026392	0.002	0.098	0
ADCY6	2.96919526727023E-68	-0.137029267	0.023	0.118	4.87927858270516E-64
NPM2	3.6324437187787E-13	-0.13709864	0.154	0.241	5.96919476306903E-09
DHDDS	9.59581265984216E-16	-0.137121289	0.129	0.219	1.57687989439186E-11
C17orf80	2.33859802948013E-32	-0.137176653	0.059	0.156	3.84301814184469E-28
TSC1	5.26877722064748E-23	-0.137233321	0.084	0.177	8.65818160669E-19
CDK19	2.91187267520204E-53	-0.137270278	0.032	0.128	4.78508036715952E-49
RLIM	2.37745995561703E-14	-0.137289313	0.14	0.228	3.90687994506547E-10
SPINK1	1.4295402883116E-21	-0.137289822	0.061	0.14	2.34916355578245E-17
IGSF9	0	-0.137356317	0	0.094	0
TMSB15B.1	0	-0.137356317	0	0.1	0
ASIC2	0	-0.137356317	0	0.091	0
CEBPA	0	-0.137356317	0	0.088	0
EPHX3	0	-0.137356317	0	0.092	0
MEN1	6.76794700423607E-48	-0.137424288	0.029	0.116	1.11217673120611E-43
DIRAS1	4.15292938985074E-45	-0.137428607	0.038	0.132	6.82450886634172E-41
UBQLN1	4.54154249802269E-11	-0.13744216	0.253	0.346	7.46311678700068E-07
EXOC6	3.1119005894618E-22	-0.137493511	0.082	0.173	5.11378623866258E-18
ERCC4	3.16447749302127E-27	-0.137542911	0.068	0.162	5.20018586428186E-23
PPP1R21	2.61851167217911E-18	-0.137604097	0.105	0.195	4.30300023089193E-14
ZFYVE26	1.52897547020713E-62	-0.137611414	0.029	0.129	2.51256539019138E-58
ZNF8	1.67688602544789E-63	-0.137652485	0.027	0.125	2.75562680561852E-59
SNX27	8.70929549227828E-12	-0.137654067	0.166	0.248	1.43119852824609E-07
UBALD1	6.84569193840049E-36	-0.137766666	0.059	0.162	1.12495255623735E-31
HDAC5	8.02742311872923E-09	-0.137818302	0.175	0.244	0.000131915
VPS18	2.59663050995857E-38	-0.137882445	0.052	0.152	4.26704291701491E-34
PATZ1	1.88055246036366E-48	-0.137928467	0.034	0.127	3.09031185811561E-44
LRRC8A	6.11578125913253E-70	-0.137996552	0.024	0.12	1.00500633431325E-65
ATP13A3	2.53477722108962E-12	-0.138019471	0.184	0.273	4.16539940741658E-08
NLGN4Y	2.39009725642688E-58	-0.138027564	0.027	0.119	3.92764682148629E-54
AEBP2	1.71855487749023E-26	-0.138036915	0.077	0.174	2.8241012301797E-22
HNF1A	4.11231943182553E-57	-0.138121349	0.027	0.118	6.75777452231889E-53
SIN3A	2.6224584222519E-25	-0.138124381	0.085	0.184	4.30948592528655E-21
ATP6V1H	2.04894552939276E-09	-0.138153279	0.275	0.359	3.36703218845112E-05
MEGF9	2.16973919931955E-15	-0.138221577	0.136	0.227	3.56553242624182E-11
BTBD6	1.06486873532163E-28	-0.138238365	0.066	0.162	1.74989879275403E-24
WAPL	1.1294951471574E-13	-0.138251448	0.185	0.282	1.85609937532376E-09
C5orf15	2.15474756696308E-11	-0.138320342	0.18	0.265	3.54089667679043E-07
CDC42EP4	3.69806125949957E-30	-0.138414578	0.064	0.16	6.07702406773565E-26
ELOA	1.1385893263644E-13	-0.138472523	0.156	0.246	1.87104384001462E-09
ANP32A	3.63279335974215E-07	-0.138476158	0.279	0.348	0.005969769
PCBP1	8.38699423807116E-06	-0.138483885	0.538	0.574	0.137823476
FAM160B1	4.61233097544455E-40	-0.138557355	0.045	0.141	7.57944349194803E-36
HUNK	0	-0.13875728	0.001	0.093	0
RAB9B	7.57116087987432E-22	-0.138791664	0.085	0.176	1.24416886738975E-17
DMAC2	1.77522008144238E-16	-0.138821312	0.13	0.223	2.91721915983426E-12
MTRES1	0	-0.138827705	0	0.098	0
TTBK1	0	-0.138827705	0	0.092	0
ADGRG4	0	-0.138827705	0	0.088	0
NIBAN2	0	-0.138827705	0	0.097	0
FAM110A	0	-0.138827705	0	0.095	0
LRTM1	0	-0.138831183	0.002	0.097	0
ZNF544	7.91854460116271E-30	-0.138869386	0.066	0.164	1.30125443430907E-25
USP4	6.97037622411583E-30	-0.138944352	0.057	0.148	1.14544192490895E-25
BEX2	0.00078612	-0.13895497	0.649	0.65	1
WBP11	6.5162017591821E-09	-0.138977419	0.263	0.342	0.000107081
ZNF791	1.66043489606883E-11	-0.139039391	0.227	0.319	2.72859266470991E-07
CCDC126	4.7783559807198E-21	-0.139065122	0.092	0.185	7.85227238311684E-17
RB1	5.36601434034118E-24	-0.139091137	0.094	0.195	8.81797136548267E-20
SUPT7L	9.67034848171168E-18	-0.139155609	0.095	0.18	1.58912836599968E-13
ZDHHC1	1.13223401255948E-111	-0.139159052	0.013	0.108	1.860600152839E-107
SPRED3	1.84739231989097E-37	-0.139180346	0.045	0.138	3.03581979927683E-33
ADGRA1	1.2357118306983E-104	-0.139209267	0.015	0.112	2.03064525138652E-100
UBXN6	1.5940362381804E-11	-0.139247551	0.226	0.319	2.61947975020185E-07
ZCCHC17	1.12172650242384E-09	-0.139355424	0.248	0.332	1.84333316143309E-05
PPP6C	4.24427996518305E-13	-0.139375052	0.151	0.236	6.9746252667853E-09
FHOD3	0	-0.139382834	0.001	0.085	0
POGK	3.49293194837795E-23	-0.139383015	0.081	0.174	5.73993507076948E-19
PHKG2	1.14336924460567E-18	-0.139412629	0.108	0.201	1.87889867966049E-14
KLF3	1.56881184364783E-19	-0.139514277	0.1	0.192	2.57802850266648E-15
STK33	2.30673533131769E-19	-0.139615022	0.115	0.213	3.79065816995436E-15
MPND	5.12703350669688E-44	-0.139703925	0.038	0.131	8.42525416155498E-40
SCOC	2.96216963771842E-05	-0.139710739	0.528	0.568	0.486773337
PSMA4	1.91996782055224E-08	-0.139717554	0.396	0.479	0.000315508
EYA3	2.95546949830857E-28	-0.139743461	0.059	0.148	4.85672302657047E-24
PRADC1	1.63812137552361E-14	-0.13977834	0.162	0.256	2.69192485639794E-10
GTF3C2	8.98592623529354E-36	-0.139785984	0.055	0.154	1.47665725824579E-31
PPFIBP2	7.38980927648213E-64	-0.139786302	0.024	0.117	1.21436735840431E-59
TRPM7	3.82271609180483E-18	-0.139853049	0.118	0.212	6.28186935366287E-14
TBRG4	6.80362616216517E-23	-0.139854009	0.088	0.184	1.1180398872286E-18
VTA1	2.31479576134839E-16	-0.139865242	0.137	0.231	3.8039038746238E-12
LMF1	2.56751071888018E-100	-0.139898066	0.015	0.112	4.21919036433579E-96
POLR2G	5.47337052654703E-11	-0.139902472	0.224	0.312	8.99438978627474E-07
MTMR14	5.6069008720936E-40	-0.140030383	0.042	0.135	9.21382020311141E-36
KCTD7	1.95068076078381E-45	-0.140260742	0.04	0.137	3.20555369419604E-41
LRP1B	0	-0.140297593	0	0.086	0
SMIM10L2B	0	-0.140297593	0	0.098	0
PURG	0	-0.140297593	0	0.092	0
OBI1	0	-0.140297593	0	0.099	0
KPTN	8.86435875150301E-76	-0.140326211	0.021	0.117	1.45668007363449E-71
RPUSD1	3.18285225190663E-63	-0.140327054	0.025	0.119	5.23038110555816E-59
MRPL27	3.43062714783911E-08	-0.140377971	0.399	0.483	0.000563755
TMEM25	3.07068424993195E-16	-0.140453648	0.13	0.222	5.04605542791318E-12
VPS16	3.99877690098097E-30	-0.140515912	0.069	0.168	6.57119008138203E-26
HEATR3	7.59649716292536E-73	-0.140561949	0.023	0.12	1.24833237878352E-68
LDB1	6.68144786277108E-43	-0.140630804	0.042	0.138	1.09796232728917E-38
AMMECR1L	1.87604639660822E-83	-0.140632832	0.02	0.118	3.08290704354629E-79
DR1	4.69824565018309E-19	-0.140686903	0.127	0.228	7.72062707694587E-15
ERCC2	2.87905195579165E-63	-0.140726132	0.026	0.121	4.73114607895242E-59
OCLN	4.07535776662739E-41	-0.140768052	0.047	0.147	6.69703541789879E-37
TRAPPC6B	6.2173033300897E-21	-0.140819228	0.109	0.209	1.02168945623364E-16
TSC22D2	1.68992426303682E-30	-0.140946244	0.061	0.156	2.77705254144841E-26
TMEM263	3.87768400818187E-10	-0.140965119	0.257	0.345	6.37219813064526E-06
BTBD11	4.11598849568412E-98	-0.140966762	0.012	0.095	6.76380389495771E-94
ZNF124	6.55759205853086E-55	-0.141075501	0.031	0.126	1.07760910297838E-50
POLL	4.26913305843732E-25	-0.14112529	0.065	0.153	7.01546635493005E-21
MMS19	6.10183984900379E-33	-0.141171652	0.063	0.164	1.00271534238679E-28
ACO1	6.97608512900966E-24	-0.141175391	0.093	0.193	1.14638006925016E-19
EBF4	1.09147682871029E-156	-0.141182928	0.009	0.104	1.79362387261961E-152
SNX24	7.52982076715611E-23	-0.141228301	0.08	0.171	1.23737544666676E-18
CDHR3	6.65248023368592E-192	-0.141256734	0.005	0.094	1.09320207680161E-187
TOMM40	5.55040870015511E-19	-0.141257848	0.127	0.228	9.12098661696489E-15
LRRC40	5.01766434353028E-53	-0.141284983	0.031	0.126	8.2455278157233E-49
DIP2B	1.31558099471426E-18	-0.141339257	0.107	0.199	2.16189424861395E-14
VPS37D	2.57559896497164E-121	-0.141347621	0.011	0.104	4.23248177913789E-117
KIAA1217	8.48722993280863E-76	-0.141388393	0.019	0.111	1.39470649485844E-71
ATG13	2.80081216193498E-15	-0.141397555	0.14	0.232	4.60257462570775E-11
EAF1	3.63736268854728E-22	-0.141398298	0.088	0.182	5.97727810608974E-18
SCYL1	4.98794433269067E-12	-0.141413127	0.17	0.255	8.19668892191058E-08
AHI1	0.000548872	-0.14148587	0.508	0.539	1
BMPR1A	3.8653499352329E-30	-0.141712403	0.064	0.16	6.35192954856823E-26
TUT7	5.04933435035442E-28	-0.141722555	0.075	0.174	8.29757113793743E-24
TRIM58	0	-0.141765985	0	0.099	0
CRB2	0	-0.141765985	0	0.097	0
TCOF1	1.16178726228067E-28	-0.141771919	0.071	0.169	1.90916500810583E-24
SOCS7	3.07681275537198E-43	-0.141781304	0.045	0.145	5.05612640090278E-39
ACBD5	6.7686088048153E-16	-0.141792388	0.158	0.257	1.1122854848953E-11
MAN1B1	2.44713291652779E-12	-0.141815756	0.175	0.262	4.02137352173012E-08
RCBTB1	2.64234473116477E-38	-0.141824854	0.047	0.141	4.34216509672307E-34
NDUFA5	1.31193740333359E-05	-0.142081957	0.591	0.62	0.215590673
PRKAA1	8.46037418041411E-20	-0.142136156	0.11	0.207	1.39029328906745E-15
GRAMD2B	3.58122044060627E-19	-0.142156282	0.11	0.205	5.88501955004828E-15
PA2G4	8.44860066763906E-09	-0.142194753	0.375	0.456	0.000138836
STXBP2	3.90535471109665E-22	-0.142236625	0.089	0.182	6.41766939674512E-18
RNF169	4.4078020853288E-28	-0.142307151	0.072	0.169	7.24334116682081E-24
RNF139	4.62302002708028E-26	-0.142331587	0.084	0.184	7.59700881050102E-22
KLC4	4.40555839265327E-33	-0.142351872	0.061	0.159	7.23965410664711E-29
WRNIP1	6.81576940935833E-25	-0.142365629	0.09	0.191	1.12003538703985E-20
ZNF236	4.94672829357904E-35	-0.142453618	0.054	0.152	8.12895860483844E-31
EIF2B2	1.95566406408079E-21	-0.142510658	0.095	0.19	3.21374275650397E-17
VPS39	2.6432910423625E-40	-0.142527819	0.052	0.154	4.3437201699143E-36
LHPP	7.34845160821242E-61	-0.142545692	0.031	0.131	1.20757105277755E-56
SRSF10	1.06471597654176E-06	-0.142558795	0.4	0.466	0.017496478
ZNF26	4.35274199950227E-25	-0.142609892	0.088	0.189	7.15286092778208E-21
POLR2B	9.95929534105268E-08	-0.142631236	0.241	0.306	0.001636611
BTBD1	1.66461249890392E-22	-0.142674062	0.088	0.183	2.73545771944881E-18
ZNF641	1.14843151070028E-31	-0.142702391	0.066	0.166	1.88721750153377E-27
GPR162	6.18474646822092E-145	-0.142707434	0.009	0.104	1.01633938712274E-140
TMEM97	4.48265070237828E-29	-0.142719326	0.047	0.128	7.36633989921823E-25
NINJ1	1.28363543383983E-25	-0.142758766	0.079	0.176	2.109398108429E-21
FANCF	1.01937307506019E-11	-0.142761685	0.201	0.288	1.67513577424642E-07
KBTBD7	1.61867194427403E-19	-0.142773827	0.094	0.183	2.65996360602552E-15
ZFP30	2.85835139537773E-58	-0.142774863	0.033	0.134	4.69712884802423E-54
TBK1	2.25899376704432E-20	-0.142803937	0.11	0.209	3.71220445738394E-16
APEX1	3.34910163844135E-07	-0.142909025	0.294	0.36	0.005503579
LPCAT4	1.14783604438089E-66	-0.142975797	0.026	0.125	1.88623897173112E-62
TOX4	2.12309388936594E-10	-0.143075947	0.286	0.377	3.48888018839504E-06
STRADB	1.67921132682469E-89	-0.143163411	0.017	0.112	2.75944797337101E-85
SH3BP5	4.10386232276129E-26	-0.143199019	0.054	0.136	6.74387695499364E-22
ENSG00000170846	0	-0.143232884	0	0.099	0
NELL1	0	-0.143232884	0	0.09	0
AP3M1	1.16655616270921E-21	-0.143275832	0.095	0.191	1.91700174218004E-17
UHRF1BP1	7.57093364461066E-40	-0.143285796	0.05	0.149	1.24413152581887E-35
CPT2	1.27304298659155E-22	-0.143302541	0.076	0.165	2.0919915398659E-18
NEDD8	2.29821539836909E-06	-0.143317627	0.67	0.687	0.037766574
TRIM52	1.35748522761595E-20	-0.143415958	0.099	0.193	2.23075547454129E-16
IPO8	3.52569205873204E-25	-0.143439597	0.083	0.181	5.79376976011436E-21
TMEM50B	4.32148595135928E-09	-0.143502546	0.23	0.309	7.1014978638687E-05
HSD17B12	9.50278463035811E-07	-0.143534184	0.475	0.538	0.015615926
GIT2	4.86337007551918E-29	-0.143551654	0.06	0.152	7.99197604510068E-25
ATXN1	3.40323337026181E-16	-0.143579327	0.102	0.185	5.59253339735124E-12
CHPF2	2.35123009949473E-20	-0.143715632	0.101	0.195	3.86377642249968E-16
PDE6D	1.45681360983707E-32	-0.143785597	0.065	0.166	2.39398180504525E-28
CARD8	4.82693684269502E-48	-0.143828274	0.038	0.135	7.93210531360073E-44
NPHP4	2.17668848552498E-92	-0.1438467	0.018	0.116	3.5769521882632E-88
MTX1	1.66367614743764E-12	-0.143873937	0.158	0.242	2.73391901308428E-08
TTYH3	2.6963570518477E-166	-0.143900592	0.009	0.108	4.43092354330133E-162
SPECC1	2.51257575262958E-34	-0.143908029	0.055	0.152	4.12891573429619E-30
NFATC4	1.97012341999423E-150	-0.143948339	0.009	0.102	3.23750381607652E-146
HEATR6	2.27075648301247E-51	-0.144060237	0.037	0.138	3.73153412853439E-47
RGL1	1.6753020593255E-23	-0.144098143	0.085	0.18	2.7530238740896E-19
ABCF3	7.19692908422571E-23	-0.144122316	0.091	0.187	1.18267135641081E-18
TP53	3.09189685510199E-63	-0.144134821	0.029	0.13	5.0809141019891E-59
MPP1	6.37524138810962E-13	-0.144171113	0.204	0.3	1.04764341730805E-08
CHML	1.5226580213487E-69	-0.144176164	0.024	0.12	2.50218392648231E-65
THSD4	0	-0.144209305	0.002	0.097	0
SHROOM2	2.33978674411532E-70	-0.144270163	0.024	0.122	3.8449715566047E-66
ELMOD2	3.58619718068223E-22	-0.144314392	0.097	0.194	5.89319782701511E-18
STAT2	2.18290143303312E-31	-0.144339215	0.067	0.168	3.58716192490333E-27
PLEKHH1	5.95077176886934E-152	-0.14441807	0.01	0.112	9.77890324778299E-148
LRRC20	2.32693848706843E-78	-0.144426607	0.02	0.116	3.82385801579955E-74
LCMT1	7.09227670518863E-12	-0.144482325	0.207	0.296	1.16547383096365E-07
RSRC1	5.68549597883736E-09	-0.144527005	0.234	0.312	9.34297554202343E-05
CNPY3	1.17159880857287E-15	-0.144529109	0.183	0.287	1.9252883221278E-11
C12orf45	1.81916942360554E-15	-0.144534226	0.147	0.24	2.98944111381099E-11
MAN2C1	9.82293246639022E-25	-0.144582008	0.08	0.175	1.6142024922019E-20
GRAMD1B	6.69308011443477E-78	-0.144599207	0.024	0.127	1.09987385520507E-73
C15orf39	4.07414568988475E-53	-0.144636293	0.038	0.141	6.69504361218762E-49
BOP1.00	4.19656493462696E-47	-0.144663516	0.037	0.132	6.89621515707249E-43
HS3ST5	0	-0.144698293	0	0.092	0
ABCF2	0	-0.144698293	0	0.103	0
FAM131B	0	-0.144698293	0	0.095	0
PNMT	8.05718310540086E-173	-0.144712503	0.008	0.105	1.32403689971052E-168
MED12L	1.61492497747466E-100	-0.144726487	0.016	0.114	2.65380621548411E-96
ZNF362	2.25407454900455E-93	-0.144765421	0.018	0.118	3.70412070637918E-89
DISP1	5.6176242038998E-61	-0.144770464	0.028	0.125	9.23144185426855E-57
TBC1D9B	8.97639278352135E-15	-0.144873026	0.158	0.251	1.47509062611606E-10
NR6A1	4.47921685837802E-217	-0.144960308	0.006	0.104	7.36069706337259E-213
R3HDM2	3.93678360519763E-16	-0.144981076	0.132	0.224	6.46931649842126E-12
SLC37A1	9.83908210295947E-22	-0.144989271	0.102	0.201	1.61685636197933E-17
RNF149	2.58691707809543E-31	-0.144996671	0.066	0.165	4.25108083443422E-27
CPSF6	2.37889043328482E-14	-0.145025303	0.172	0.268	3.90923064901694E-10
KDM3B	1.19249489531745E-26	-0.145071562	0.079	0.177	1.95962686147516E-22
KLF7	1.47151872163291E-16	-0.145098698	0.13	0.223	2.41814671525937E-12
IPP	1.70438071440675E-22	-0.145101388	0.097	0.195	2.80080882798461E-18
MMGT1	5.07970460383644E-19	-0.145154766	0.105	0.198	8.34747857548442E-15
PQBP1	4.44143321073869E-10	-0.145158798	0.272	0.36	7.29860719520688E-06
CASC3	7.5699288472362E-16	-0.14521901	0.162	0.262	1.24396640746632E-11
POGLUT1	1.32391417831112E-24	-0.145240952	0.086	0.184	2.17558816921866E-20
LANCL2	2.00958838617836E-47	-0.145267092	0.041	0.143	3.3023565950069E-43
CYB5B	3.05428198070932E-12	-0.145292615	0.172	0.258	5.01910157889962E-08
NCOA7	6.31255855594863E-32	-0.145457134	0.062	0.16	1.03734274749904E-27
SDF4	5.24588558642021E-15	-0.145470202	0.243	0.358	8.62056378416433E-11
STK38	2.40883079609214E-53	-0.145490582	0.033	0.13	3.95843164721821E-49
TUSC1	3.37257012419444E-24	-0.145522657	0.09	0.189	5.54214448508872E-20
DUS1L	2.88520212187985E-21	-0.145558794	0.118	0.222	4.74125264688516E-17
MSI1	1.2569540582725E-55	-0.145638577	0.036	0.14	2.06555260395919E-51
FMR1	1.46221303725796E-21	-0.145662358	0.093	0.187	2.40285468412601E-17
SPAG7	2.58626923148759E-07	-0.145716871	0.305	0.374	0.004250016
ANKRD13C	3.03558386913115E-29	-0.145736106	0.067	0.163	4.98837497214322E-25
TGFBRAP1	1.61857516712742E-43	-0.14576292	0.048	0.152	2.65980457214049E-39
ARID2	2.57070302184807E-25	-0.145776439	0.076	0.169	4.22443627580294E-21
OGG1	4.04009036071907E-49	-0.145829338	0.044	0.15	6.63908048976965E-45
FKBP4	5.93994306285683E-12	-0.145899993	0.22	0.312	9.76110843519262E-08
EID2	9.43785717472228E-29	-0.145979244	0.079	0.182	1.55092306952211E-24
NUDCD3	8.40573781401903E-21	-0.146003259	0.096	0.19	1.38131489497775E-16
MLH3	5.11686434394241E-20	-0.146026532	0.111	0.209	8.40854317640057E-16
OPA1	1.02473314775337E-11	-0.146050036	0.179	0.264	1.68394398170311E-07
RHOH	0	-0.146054686	0.002	0.097	0
KEAP1	5.62956945306712E-15	-0.146100448	0.138	0.227	9.2510714822252E-11
HP1BP3	8.2494647940577E-07	-0.146139448	0.465	0.523	0.013556345
PPP1R17	0	-0.146162215	0	0.08	0
PGM5	0	-0.146162215	0	0.095	0
IGSF9B	0	-0.146162215	0	0.095	0
DIS3L2	1.08129393545809E-22	-0.146188921	0.094	0.191	1.77689032413828E-18
SLC9A7	2.53903632249751E-55	-0.146323012	0.03	0.125	4.17239838876016E-51
AQP7	3.84652747625535E-134	-0.146379967	0.012	0.112	6.32099860173042E-130
ACAD9	4.56647610586874E-31	-0.146474515	0.067	0.167	7.50409018477411E-27
ACADM	6.29479998696808E-10	-0.146492117	0.227	0.308	1.03442448185846E-05
PTBP2	4.62968112883939E-44	-0.146606663	0.048	0.153	7.60795499902178E-40
CUTA	4.05356732137934E-10	-0.146646688	0.73	0.773	6.66122717922266E-06
DEXI	6.33327532762493E-25	-0.146771127	0.091	0.192	1.0407471345886E-20
CDCP1	3.07150568231788E-11	-0.146771569	0.188	0.272	5.04740528775297E-07
SERP2	2.14863385204975E-14	-0.146848011	0.148	0.237	3.53085000907335E-10
SNCG	1.81796365471777E-290	-0.146902427	0	0.057	2.98745967379771E-286
USP12	2.37774335394461E-17	-0.146987816	0.136	0.233	3.90734565353718E-13
UBAC1	2.00628483668485E-24	-0.147003079	0.089	0.189	3.29692787212422E-20
PLEKHH3	2.36232196722425E-32	-0.147019597	0.058	0.154	3.88200368873961E-28
CNOT3	3.32181033584694E-19	-0.147073827	0.108	0.201	5.45873092489727E-15
MSRA	3.01142230209182E-33	-0.147115439	0.051	0.141	4.94867026902748E-29
TRAK2	6.91171613284042E-44	-0.147124346	0.046	0.147	1.13580231210967E-39
FBXL2	3.62776634264568E-32	-0.147343912	0.064	0.164	5.96150843086965E-28
PPP1R3E	4.7451651055592E-16	-0.147379715	0.151	0.248	7.79772981796543E-12
SRA1	3.28114076658473E-09	-0.147418845	0.298	0.379	5.39189862172869E-05
SDR39U1	1.95088001595451E-16	-0.147467691	0.156	0.256	3.20588113021805E-12
DGCR6	5.11083841491003E-75	-0.147519627	0.025	0.128	8.39864076722166E-71
SPON1	4.00238736585053E-58	-0.147547398	0.021	0.102	6.57712315830218E-54
USP46	3.59386152019133E-33	-0.147556435	0.066	0.168	5.90579263613041E-29
CA11	4.71156930380022E-19	-0.147605644	0.105	0.198	7.7425218369349E-15
SEPTIN10	0	-0.147624653	0	0.104	0
TMSB15A	0	-0.147624653	0	0.089	0
F2	0	-0.147624653	0	0.088	0
RUSF1	0	-0.147624653	0	0.105	0
MARCHF2	0	-0.147624653	0	0.1	0
PCDHA12	1.57406886702551E-107	-0.147653511	0.016	0.118	2.58666736918301E-103
GPC1	3.7637605509721E-79	-0.14779955	0.022	0.121	6.18498771341246E-75
