hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
H4C3	0	-0.499926397	0	0.321	0
STRBP	1.04778286015703E-199	-0.500095485	0.103	0.418	1.72182157409604E-195
PLS3	0	-0.500179034	0.009	0.316	0
C19orf53	5.45737227572818E-78	-0.500385745	0.631	0.805	8.96809986070412E-74
ATP5F1B	2.93225615086656E-69	-0.500713979	0.589	0.75	4.81857653271902E-65
KLHDC10	8.74264026034386E-126	-0.500969948	0.165	0.452	1.43667807398231E-121
H2AW	0	-0.501070939	0	0.327	0
CTSD	4.23591238662225E-73	-0.501427803	0.432	0.661	6.96087482493634E-69
IDH1	1.87563965142924E-196	-0.501602606	0.115	0.439	3.08223863919367E-192
MARK2	8.45104307378364E-189	-0.501785348	0.115	0.432	1.38875990831487E-184
BCAP31	2.53866731480387E-73	-0.502018897	0.418	0.646	4.1717919984172E-69
APBB1	1.27855675996883E-117	-0.502364008	0.187	0.476	2.10105232365678E-113
KDM6B	3.79546465504211E-192	-0.502375639	0.113	0.431	6.2370870676307E-188
TP53I3	2.57977016983955E-209	-0.502377163	0.09	0.393	4.23933632009733E-205
EPB41L3	6.98371230351443E-88	-0.50275322	0.24	0.497	1.14763344283653E-83
COL6A1	0	-0.503361128	0.016	0.343	0
C5orf24	4.14247388298427E-108	-0.503769644	0.208	0.49	6.80732733190806E-104
VPS35	1.60409007824801E-81	-0.504051732	0.365	0.613	2.63600122558496E-77
EIF3A	1.31824042264262E-76	-0.504069488	0.581	0.772	2.16626448652863E-72
SLC22A17	3.3411075072568E-90	-0.50431567	0.232	0.488	5.49044196667509E-86
SORD	0	-0.504460599	0.051	0.383	0
CAP1	6.05573535130919E-77	-0.504826727	0.388	0.621	9.9513899028064E-73
IRF2BP2	2.68166531759268E-82	-0.504828289	0.306	0.56	4.40678061640005E-78
CTNNB1	1.88899735774922E-148	-0.505273576	0.146	0.449	3.1041893579893E-144
ILK	5.37810222730174E-130	-0.505337375	0.182	0.483	8.83783539012495E-126
PBRM1	1.66585716463119E-95	-0.505426078	0.231	0.499	2.73750307863843E-91
CASTOR2	0	-0.505477093	0.013	0.337	0
RIMBP2	1.74383784248642E-147	-0.505502281	0.157	0.467	2.86564872655794E-143
MPST	0	-0.505607941	0.036	0.357	0
AACS	6.57872727068631E-100	-0.50576838	0.219	0.49	1.08108225239188E-95
GPC6	0	-0.505907535	0.017	0.338	0
TOP1.00	7.93795308145111E-83	-0.506726257	0.342	0.597	1.30444382987486E-78
TESC	7.38832751297083E-94	-0.507230954	0.166	0.411	1.2141238602065E-89
ELOVL4	0	-0.507241686	0.067	0.403	0
ENAH	2.85403215585864E-110	-0.50728977	0.186	0.461	4.6900310417225E-106
SPTAN1	3.88328796822007E-138	-0.50749325	0.166	0.473	6.38140711817604E-134
FBXW5	1.38564814665657E-90	-0.507801532	0.31	0.584	2.27703559940074E-86
EIF4A1	3.10616534298654E-88	-0.508446271	0.352	0.618	5.10436150812979E-84
SEC61A1	1.24375453834043E-70	-0.509081744	0.387	0.612	2.04386183285482E-66
MIEN1	3.96151946686553E-77	-0.509427515	0.384	0.623	6.50996493990013E-73
NKTR	2.94678324152767E-81	-0.510132706	0.344	0.595	4.84244890080242E-77
STXBP5L	1.1268022108353E-231	-0.510198389	0.086	0.402	1.85167407306566E-227
HERC1	1.01410560686934E-151	-0.510223959	0.161	0.478	1.66647974376839E-147
SMYD3	1.83873178905023E-276	-0.510813279	0.066	0.377	3.02158794894624E-272
HPN	5.79944596199476E-293	-0.510831515	0.062	0.376	9.53022954934598E-289
SMAD5	4.95287134721126E-115	-0.510985984	0.203	0.49	8.13905348487226E-111
CHODL	1.28099492829323E-175	-0.511116643	0.049	0.264	2.10505896566426E-171
GNG2	6.23601521790503E-102	-0.511296107	0.222	0.496	1.02476438075833E-97
CLIC1	1.99436451841487E-84	-0.511713585	0.648	0.835	3.27733921311116E-80
ERI3	6.60026269016939E-171	-0.511861688	0.132	0.449	1.08462116787554E-166
FAAP20	5.16341133696529E-86	-0.512021489	0.331	0.589	8.48503385003507E-82
DUSP18	0	-0.512029436	0.035	0.36	0
SLC37A4	1.91328193256437E-162	-0.512452002	0.139	0.452	3.14409619978303E-158
MCOLN3	1.80289359099515E-208	-0.51285224	0.072	0.348	2.96269503808234E-204
HUWE1	3.07772801182246E-91	-0.512885795	0.31	0.581	5.05763044182785E-87
DUSP16	0	-0.512900597	0.055	0.375	0
REV3L	4.11441337732853E-104	-0.512921511	0.236	0.52	6.76121550296397E-100
MED13	1.25094752492066E-180	-0.512948379	0.122	0.438	2.05568206770213E-176
ENSG00000254536	0	-0.513601334	0	0.346	0
CLCN5	0	-0.514117458	0.022	0.355	0
TRIP12	3.15799797521544E-113	-0.515242891	0.197	0.481	5.18953807267152E-109
EEF2	5.85361892061869E-112	-0.516154231	0.915	0.99	9.61925197225269E-108
EDEM3	9.78128662363674E-125	-0.516448662	0.192	0.49	1.60735883086223E-120
UBE2QL1	2.3251109815219E-192	-0.517249043	0.107	0.418	3.82085487593494E-188
ARHGAP5	2.49262195340371E-77	-0.517319215	0.311	0.556	4.09612565602832E-73
SF3B1	2.21438119774838E-77	-0.517669371	0.423	0.652	3.63889262225992E-73
ADNP	2.23900862346739E-183	-0.517846503	0.115	0.425	3.67936287094396E-179
ZNHIT1	6.37577758471633E-83	-0.518071879	0.446	0.681	1.04773153049643E-78
AKAP11	9.55148729419082E-111	-0.518830048	0.219	0.508	1.56959590705438E-106
NUCB1	5.01409464624892E-107	-0.518841586	0.234	0.52	8.23966173218084E-103
CAMK2D	9.73267843659523E-126	-0.519127029	0.185	0.48	1.59937104748569E-121
LARS1	0	-0.520390499	0	0.345	0
AGPAT4	0	-0.521118717	0.03	0.371	0
NSD2	2.51495556035938E-307	-0.521468703	0.073	0.42	4.13282647233857E-303
SF1	1.98291834038408E-91	-0.521823445	0.33	0.6	3.25852970875316E-87
NDUFS7	4.30592285698253E-81	-0.5224723	0.42	0.652	7.0759230308794E-77
CYRIB	0	-0.522646473	0	0.339	0
SETD2	1.63576726751377E-154	-0.52306095	0.158	0.477	2.68805635070539E-150
ARID4B	3.73386388353477E-83	-0.523425484	0.376	0.625	6.13585851981268E-79
KRT8	1.2964133078108E-82	-0.524044115	0.633	0.811	2.13039598872549E-78
PPP1CC	4.16186579506919E-101	-0.524376714	0.278	0.56	6.83919406103719E-97
IRF2BPL	9.83373678362198E-167	-0.524949985	0.143	0.464	1.6159779656526E-162
ACTN1	1.33414994917495E-121	-0.525535436	0.226	0.536	2.1924086114792E-117
GDI1	4.41202727953147E-99	-0.525549858	0.267	0.547	7.25028442845406E-95
USF2	1.99136948976028E-124	-0.525698142	0.224	0.535	3.27241748252306E-120
PANK3	4.35949331171116E-208	-0.525768616	0.117	0.452	7.16395535913495E-204
NISCH	1.3959981750377E-204	-0.527041473	0.111	0.437	2.29404380103945E-200
WASL	9.91259308141239E-96	-0.527195186	0.292	0.567	1.6289364210685E-91
TXNL4A	1.2347633110118E-85	-0.527892356	0.417	0.673	2.02908654898569E-81
SCN3A	0	-0.527967686	0.044	0.366	0
ELOB	9.33859619566946E-92	-0.527990416	0.807	0.934	1.53461151283436E-87
EIF4G1	4.27319866207638E-92	-0.528035102	0.358	0.627	7.02214736139012E-88
GET3	0	-0.529393306	0	0.348	0
SMARCC1	9.13733672203988E-164	-0.529748291	0.149	0.469	1.50153854353281E-159
TP53BP1	2.11751292248821E-102	-0.530086161	0.269	0.556	3.47970898552487E-98
VEGFB	3.32327611665773E-114	-0.530089912	0.223	0.514	5.46113964250365E-110
BCLAF1	2.28888817243436E-82	-0.530097979	0.512	0.727	3.76132993376138E-78
CERS4	0	-0.530234711	0.055	0.386	0
GDF11	0	-0.530396884	0.042	0.371	0
DDX6	2.45193493238023E-116	-0.530974938	0.244	0.545	4.02926467438044E-112
ETFB	1.1824830120661E-72	-0.53124446	0.412	0.632	1.94317433372822E-68
EI24	2.96980802347476E-70	-0.531358318	0.421	0.626	4.88028552497608E-66
TUT4	9.79202291913968E-97	-0.531730552	0.271	0.545	1.60912312630222E-92
MAZ	8.34457356253328E-139	-0.531934449	0.174	0.479	1.37126377353109E-134
NME4	2.64958063351789E-174	-0.532032405	0.131	0.449	4.35405585505995E-170
ZNF358	5.44667931569775E-307	-0.532060859	0.071	0.411	8.95052811948611E-303
PFKL	3.58412472454088E-194	-0.532191782	0.12	0.446	5.88979215983803E-190
SGCD	0	-0.532450078	0.012	0.318	0
DPP6	1.08347173037462E-95	-0.532531291	0.267	0.538	1.78046909452462E-91
VWA5A	2.67206429772206E-116	-0.532726397	0.187	0.469	4.39100326044665E-112
ANAPC5	1.820285006473E-85	-0.532732405	0.394	0.632	2.99127435113707E-81
PGAP6	0	-0.532754927	0	0.369	0
BDP1	1.40010492867407E-86	-0.532857498	0.32	0.581	2.3007924292901E-82
SV2A	2.19322270722547E-149	-0.533650149	0.138	0.432	3.60412287478361E-145
PLEKHA5	4.22011012158933E-141	-0.533695731	0.162	0.464	6.93490696280774E-137
TMEM59L	0	-0.533841622	0.018	0.323	0
UBE3A	5.91500646261698E-90	-0.533880446	0.317	0.581	9.72013012001849E-86
FZD3	2.98209764185734E-263	-0.535770999	0.086	0.423	4.90048105486416E-259
ITM2C	6.77576679966572E-88	-0.535870278	0.353	0.618	1.11346175818907E-83
MAPK8IP2	2.41956962947191E-189	-0.536346253	0.132	0.465	3.97607877211118E-185
GBF1	6.94731548013391E-187	-0.536470511	0.12	0.438	1.1416523528504E-182
NPW	0	-0.536586459	0.015	0.226	0
PARVB	1.00344641388177E-52	-0.536688595	0.406	0.587	1.64896349193192E-48
TMEM86B	0	-0.536815064	0.016	0.366	0
TBCB	2.76208330966407E-68	-0.536875731	0.455	0.654	4.53893150277096E-64
MLF2.00	2.18694854587509E-85	-0.537317612	0.44	0.677	3.59381254543654E-81
C22orf42	2.66995415896844E-222	-0.537788754	0.104	0.437	4.38753566943283E-218
ISOC2	1.2290548067625E-101	-0.537804004	0.282	0.568	2.01970576395281E-97
ACLY	7.16356560539254E-73	-0.537804848	0.523	0.721	1.17718873593416E-68
TP53INP1	0	-0.537848322	0.061	0.383	0
AASDHPPT	2.94351276851947E-136	-0.537888092	0.177	0.484	4.83707453250805E-132
HECTD1	7.50473184596488E-129	-0.537967788	0.216	0.527	1.23325258424741E-124
CMIP	1.16360533530564E-94	-0.539461874	0.278	0.549	1.91215264750776E-90
LBH	0	-0.539544978	0.016	0.321	0
HADHA	6.958111964111E-83	-0.539848149	0.442	0.675	1.14342653906236E-78
STUB1	1.11570051386532E-99	-0.539960663	0.346	0.637	1.83343065443489E-95
UBE2G2	1.86608406406148E-146	-0.540080579	0.182	0.502	3.06653594247223E-142
RDH11	8.25246396626909E-87	-0.540534174	0.387	0.642	1.356127403577E-82
FAM174C	0	-0.540568381	0	0.356	0
HNRNPC	7.5610933584408E-84	-0.540594624	0.609	0.797	1.24251447159258E-79
TLK2	3.58130271615942E-174	-0.540989305	0.138	0.461	5.88515475346477E-170
YWHAG	1.05089427536514E-93	-0.541144683	0.313	0.582	1.72693456270753E-89
UBL3	3.59820795209805E-75	-0.541750723	0.391	0.62	5.91293512768272E-71
PRMT1	5.64157786334177E-88	-0.542791643	0.391	0.636	9.27080490282954E-84
SNRNP70	1.93201289020467E-117	-0.543224311	0.252	0.558	3.17487678247333E-113
ANKRD17	7.74505340369162E-114	-0.543680974	0.264	0.566	1.27274462582864E-109
PLIN3	0	-0.54397518	0.055	0.389	0
TECR	6.21550741208707E-95	-0.544444269	0.346	0.625	1.02139433302827E-90
SOX11	0	-0.544631423	0.001	0.295	0
ZRANB1	5.90501627167205E-244	-0.545420234	0.089	0.418	9.70371323923868E-240
UBE2S	2.44919557626943E-147	-0.545806731	0.147	0.446	4.02476309048356E-143
RO60	0	-0.546123625	0	0.368	0
ADD1	1.36532669937391E-147	-0.54818373	0.207	0.541	2.24364136508115E-143
SST	5.31961187318375E-12	-0.548185907	0.697	0.54	8.74171819120286E-08
IQSEC1	8.45363968222017E-182	-0.548330904	0.158	0.506	1.38918660897924E-177
KIF2A	6.61185558719299E-135	-0.548474068	0.186	0.49	1.08652622864342E-130
KIAA1109	2.24431136139631E-161	-0.548696141	0.163	0.489	3.68807686018256E-157
USP11	2.28205301125638E-112	-0.549058	0.229	0.515	3.75009771339761E-108
MLEC	7.95558388426694E-87	-0.549981686	0.402	0.667	1.30734109970159E-82
HDLBP	3.24233537176656E-82	-0.550514198	0.661	0.828	5.32812971642398E-78
MRPS34	5.6427068932792E-95	-0.550794201	0.338	0.607	9.27266023772572E-91
BAZ1B	1.49168532564825E-116	-0.551123927	0.225	0.52	2.45128649563776E-112
FAM219B	5.57317608825869E-213	-0.551441469	0.104	0.428	9.1584002658355E-209
SHISA5	4.44281598702004E-149	-0.552066906	0.187	0.513	7.30087951147003E-145
VTN	0	-0.552125712	0.003	0.324	0
FBXL15	8.41889063595933E-116	-0.552146156	0.267	0.572	1.3834762982072E-111
TCF25	1.10819793264484E-89	-0.552408579	0.582	0.781	1.82110166271527E-85
KIF3A	1.82484447793555E-101	-0.552873524	0.268	0.545	2.99876693059149E-97
HS6ST3	1.13759006980997E-168	-0.554844203	0.14	0.457	1.86940176171872E-164
SPAG9	1.93607309117299E-105	-0.554935152	0.283	0.579	3.18154891072457E-101
KIFBP	0	-0.55496776	0	0.368	0
HECTD4	6.50066303888289E-180	-0.555927718	0.153	0.493	1.06825395717962E-175
RAB3C	2.10966500200331E-117	-0.555961737	0.199	0.485	3.46681249779204E-113
RTL8C	2.26876586603031E-106	-0.556446151	0.29	0.584	3.7282629476476E-102
TNPO1	9.86891678132685E-117	-0.556686835	0.271	0.577	1.62175909467544E-112
ZNF431	5.28543728900405E-218	-0.556714983	0.104	0.431	8.68555909702035E-214
RAP1GAP	0	-0.556793204	0.061	0.428	0
TRPS1	1.11513349346084E-297	-0.55718262	0.072	0.406	1.8324988698042E-293
ELAVL3	0	-0.557270952	0.004	0.315	0
CHCHD10	8.44026018356464E-114	-0.557319654	0.247	0.549	1.38698795596518E-109
CDV3	5.80334670023613E-105	-0.557333673	0.365	0.669	9.53663963249804E-101
YWHAE	5.71153542884974E-101	-0.557605771	0.699	0.877	9.38576617022878E-97
APC	9.74592591232493E-90	-0.558544758	0.295	0.557	1.60154800517236E-85
MAPK6	1.80787453464724E-260	-0.558561832	0.099	0.455	2.9708802227858E-256
SIM1	1.29977045440367E-171	-0.558608806	0.127	0.435	2.13591278772155E-167
CXADR	8.28780945192659E-214	-0.558810334	0.098	0.413	1.3619357272351E-209
RALGAPA1	8.05360903147395E-122	-0.558832521	0.228	0.53	1.32344957214211E-117
PARP1	2.31681166522198E-92	-0.559571499	0.392	0.648	3.80721660945929E-88
PSD	3.30223950280512E-303	-0.560331496	0.086	0.452	5.42657017495965E-299
DCTN5	5.2200893588048E-218	-0.56065054	0.111	0.447	8.57817284332393E-214
TRIM44	2.85181249369999E-87	-0.560868089	0.39	0.637	4.6863834708972E-83
STT3B	1.00470945652005E-140	-0.561466952	0.185	0.495	1.6510390498994E-136
TARS1	0	-0.561565463	0	0.387	0
RB1CC1	9.12318842254735E-124	-0.562494081	0.247	0.566	1.49921355347721E-119
NTNG2	0	-0.562818718	0.017	0.338	0
PPP1CA	9.099387270824E-120	-0.563177295	0.301	0.613	1.49530231021451E-115
ELL2	3.05224149997485E-98	-0.563783441	0.343	0.623	5.01574845690867E-94
PFN1	4.92757979697064E-90	-0.563787729	0.51	0.742	8.09749188036186E-86
THOC2	2.99454135781882E-117	-0.564244134	0.268	0.57	4.92092981330367E-113
LGALS3BP	2.85269069715548E-101	-0.564315764	0.246	0.52	4.6878266226356E-97
JUND	3.17070496429126E-102	-0.564444274	0.419	0.712	5.21041946781983E-98
TERF2IP	3.34261711708303E-79	-0.567318799	0.588	0.797	5.49292270850254E-75
GNAQ	1.11383725445783E-124	-0.567641307	0.243	0.552	1.83036876025056E-120
HDGFL3	8.35038899453018E-108	-0.569231745	0.235	0.517	1.37221942347115E-103
FAM50A	3.48251872974471E-122	-0.569246153	0.268	0.586	5.72282302858947E-118
MYL6B	9.81627582042886E-96	-0.570302783	0.41	0.67	1.61310860557107E-91
MGLL	0	-0.570500551	0.004	0.283	0
KALRN	0	-0.571255686	0.002	0.346	0
KHK	0	-0.571628854	0.028	0.378	0
CALM1	4.80083333074927E-136	-0.57218255	0.974	1	7.88920941242028E-132
UBE2M	4.59333864626617E-104	-0.572292151	0.347	0.642	7.54823339740919E-100
AGO3	5.86603536694287E-155	-0.57241855	0.202	0.54	9.63965591849722E-151
ELAVL2	0	-0.572495023	0	0.327	0
GPRIN3	3.06271099461479E-226	-0.572661636	0.107	0.443	5.03295297745048E-222
NPEPPS	8.7314353969822E-139	-0.573362722	0.228	0.552	1.43483677878608E-134
GRIA4	3.73397488599251E-114	-0.574149029	0.182	0.458	6.13604093015148E-110
WNK1	1.31037043055403E-120	-0.574661131	0.27	0.578	2.15333172852944E-116
ARHGEF28	0	-0.575973494	0.08	0.451	0
PPDPF	7.0049950700749E-84	-0.576092793	0.64	0.819	1.15113083986541E-79
AP2B1	7.82594000304131E-128	-0.576339562	0.227	0.536	1.28603672069978E-123
SPOCK3	0	-0.576393147	0.003	0.293	0
HNRNPUL1	1.38900086479403E-169	-0.576453142	0.194	0.545	2.28254512111603E-165
YBX1	5.39061191497765E-99	-0.578637768	0.708	0.925	8.85839255988277E-95
COPA	2.12707416237369E-106	-0.578830017	0.343	0.63	3.49542097102869E-102
NSD3	1.87315603556319E-103	-0.579654347	0.296	0.581	3.07815731324099E-99
RUNDC3A	3.99411753444064E-141	-0.581178828	0.212	0.534	6.56353334434631E-137
MARCHF9	0	-0.581179444	0	0.389	0
SMARCC2	1.79853615251421E-137	-0.583189212	0.231	0.556	2.95553445942659E-133
KIAA0232	1.38445060512296E-225	-0.584016012	0.122	0.476	2.27506767939857E-221
PCSK7	8.43812503720765E-168	-0.584021677	0.159	0.487	1.38663708736433E-163
SEMA3A	0	-0.584550963	0.016	0.378	0
CDC42	4.15738349303601E-100	-0.584916734	0.653	0.84	6.83182829410607E-96
SLC4A8	2.42668254670788E-179	-0.586016224	0.138	0.464	3.98776742900507E-175
GBA2	0	-0.586231046	0.057	0.432	0
DYNC2I2	0	-0.586580779	0	0.382	0
TMEM196	5.98711354130508E-110	-0.586657198	0.197	0.466	9.83862368242664E-106
KIF1A	3.94672997570341E-94	-0.587092759	0.529	0.75	6.48566136907342E-90
TPM1	1.07060908635365E-109	-0.587135545	0.324	0.617	1.75933191160496E-105
TSPYL4	1.89216516474074E-125	-0.587187449	0.214	0.513	3.10939501521847E-121
SMARCA1	6.50608613715073E-116	-0.587305244	0.303	0.605	1.06914513491798E-111
GLP1R	0	-0.589770282	0.058	0.388	0
VPS41	1.22025201421467E-177	-0.590081266	0.17	0.517	2.00524013495896E-173
WSB1	4.4488837941302E-96	-0.590116973	0.391	0.655	7.31085073889416E-92
ACTR2	3.42234705703391E-104	-0.59033935	0.407	0.673	5.62394291882383E-100
CNKSR3	6.69330228641924E-197	-0.59069285	0.113	0.432	1.09991036472727E-192
RERE	2.57934340126312E-125	-0.591443766	0.281	0.6	4.23863501129568E-121
NEURL1	2.35036903854399E-187	-0.591604714	0.147	0.486	3.86236144103934E-183
NECTIN2	6.89607042462333E-229	-0.591950491	0.124	0.481	1.13323125287835E-224
MARCHF7	0	-0.593035801	0	0.398	0
LUC7L3	1.42907932571673E-94	-0.593324919	0.509	0.741	2.3484060559503E-90
PUM1	2.89139400143045E-138	-0.593405797	0.248	0.576	4.75142776255065E-134
EIF5	6.90399600253716E-109	-0.593491582	0.625	0.841	1.13453366309693E-104
ARPC2	3.06561498408887E-105	-0.593968489	0.604	0.818	5.03772510335324E-101
MAP2K6	3.18829579577063E-291	-0.594061338	0.077	0.416	5.23932648118988E-287
PRRC2B	8.74481065196203E-130	-0.594545692	0.266	0.584	1.43703473443692E-125
BPNT2	0	-0.595181073	0	0.398	0
FOXP1	9.39202553882225E-106	-0.595368919	0.362	0.648	1.54339155679466E-101
BAALC	0	-0.595566125	0.011	0.342	0
DYNC1LI2	3.79118838289864E-106	-0.597885586	0.384	0.662	6.23005986961733E-102
CELF4	7.30519360413967E-119	-0.599735346	0.302	0.611	1.20046246496827E-114
MTSS1	3.21743532956613E-149	-0.600313347	0.221	0.557	5.28721147707603E-145
PGRMC1	3.951023564049E-93	-0.600315951	0.367	0.623	6.49271702280172E-89
ATP5F1A	6.10195747284515E-114	-0.600657148	0.601	0.832	1.00273467151264E-109
MYO10	0	-0.601114182	0.013	0.37	0
TMCC3	5.41764135489555E-228	-0.602036634	0.108	0.446	8.90281003849985E-224
CCT3	9.42102695381946E-110	-0.602298556	0.585	0.807	1.54815735932115E-105
PSD3	1.80843650418937E-156	-0.602325152	0.162	0.478	2.97180370733438E-152
ASTN2	0	-0.602691475	0.003	0.359	0
LARP1	6.42026862259542E-103	-0.60295155	0.388	0.661	1.05504274275111E-98
RCAN3	1.07952312771314E-116	-0.603510052	0.32	0.624	1.773980355771E-112
UTRN	2.159253555961E-91	-0.603581253	0.24	0.496	3.54830136851072E-87
DACH1	4.52225260293213E-168	-0.604127955	0.156	0.483	7.43141770239837E-164
CYBA	0	-0.605315449	0.019	0.374	0
SYT17	3.85652022601997E-212	-0.605806773	0.134	0.485	6.33741968741861E-208
ABCC8	2.95531799154111E-56	-0.605999062	0.654	0.777	4.8564740554995E-52
CSDE1	1.3485371133022E-122	-0.606182342	0.655	0.86	2.21605103828951E-118
LASP1	9.43641917549862E-301	-0.606415401	0.09	0.457	1.55068676310969E-296
ST6GALNAC5	0	-0.608008099	0.042	0.407	0
GLTPD2	0	-0.609048119	0	0.392	0
PHKB	2.08308871428394E-176	-0.60994167	0.176	0.52	3.42313968418281E-172
TIMM13	6.65587438052995E-117	-0.610768998	0.44	0.722	1.09375983695249E-112
ITGB1	6.92000140294347E-92	-0.610970391	0.528	0.752	1.1371638305457E-87
FADS2	4.07360601809273E-213	-0.611385626	0.141	0.501	6.69415676953178E-209
CEP170	1.95709918697064E-241	-0.61171437	0.107	0.456	3.21610109394886E-237
DYRK1B	0	-0.611752995	0.056	0.443	0
SLC29A1	7.18434592739822E-175	-0.613395639	0.166	0.505	1.18060356624935E-170
TPI1	1.80693139995994E-131	-0.613736833	0.689	0.925	2.96933036955417E-127
CCNY	1.6714593128735E-251	-0.613998633	0.112	0.474	2.74670908884502E-247
PPP6R1	5.25304671822321E-187	-0.614061278	0.176	0.533	8.63233167205619E-183
GPC3	0	-0.614105525	0	0.272	0
SETD5	2.15819004587309E-156	-0.614182594	0.23	0.574	3.54655370238326E-152
S100A10	1.11355801134186E-171	-0.614816586	0.192	0.561	1.82990988003808E-167
DDB1	2.0734238035944E-151	-0.614846545	0.26	0.605	3.40725733644669E-147
ZNF638	1.61164151641996E-124	-0.614890287	0.338	0.651	2.64841050393292E-120
AARS1	0	-0.615403614	0	0.388	0
SLC35E2B	0	-0.615412009	0.038	0.413	0
PPIA	4.49033465814293E-117	-0.615522339	0.756	0.92	7.37896694372628E-113
MZT2B	2.37735073129643E-110	-0.616856914	0.554	0.788	3.90670045673942E-106
ASCL2	3.91761959209231E-301	-0.617417418	0.091	0.464	6.4378242756853E-297
MZT2A	5.05203587965228E-134	-0.617547977	0.25	0.568	8.30201056103259E-130
NEBL	1.26182960802541E-130	-0.617655411	0.223	0.533	2.07356459486815E-126
MGAT4A	2.83129315508581E-137	-0.61805254	0.239	0.559	4.65266404175251E-133
AKAP8L	5.97868630836804E-211	-0.618055696	0.148	0.51	9.8247752105412E-207
ABHD14A	5.49430214594137E-153	-0.618182926	0.214	0.549	9.02878671642545E-149
BCAM	1.3123373201124E-249	-0.618235012	0.105	0.456	2.1565639181407E-245
DUSP8	0	-0.618403462	0.081	0.447	0
AAK1	1.66654048141267E-174	-0.619118275	0.194	0.548	2.73862597310543E-170
TACC1	1.77705449285813E-169	-0.62020062	0.177	0.516	2.92023364811376E-165
ATP6V1A	3.95774749912897E-136	-0.620819159	0.297	0.624	6.50376646531864E-132
CDH8	0	-0.621731234	0	0.346	0
UNC13B	0	-0.622212235	0.076	0.456	0
CTBP2	5.69092005977087E-235	-0.622605896	0.139	0.516	9.35188893422147E-231
IARS1	0	-0.622783145	0	0.407	0
C14orf132	6.08304747679019E-101	-0.623095609	0.451	0.695	9.99627191860933E-97
VPS28	2.91982325360153E-108	-0.623370388	0.482	0.728	4.79814555264339E-104
INA	1.95853769291679E-95	-0.623456925	0.297	0.557	3.21846499077017E-91
PCBD1	5.57712041141202E-110	-0.624110688	0.537	0.783	9.16488197207337E-106
ATP6V0D1	8.10251367025147E-123	-0.625350454	0.371	0.673	1.33148607143242E-118
TMEM176A	8.41655139605796E-142	-0.62583756	0.171	0.476	1.3830918909142E-137
DSG2	0	-0.625993718	0.083	0.473	0
BRD4	7.74161682715296E-152	-0.62717147	0.259	0.609	1.27217989320605E-147
IPO9	1.00805716585452E-247	-0.627421872	0.131	0.508	1.65654034064874E-243
TEAD1	1.80431180744648E-187	-0.627504855	0.186	0.55	2.96502559317681E-183
SUGP2	3.89849438397289E-210	-0.628054361	0.16	0.527	6.40639582118265E-206
DST	2.08154275162851E-75	-0.628877953	0.638	0.786	3.42059920375113E-71
SLC25A5	3.5430145426664E-102	-0.629410792	0.557	0.785	5.82223579796369E-98
DCTN2	5.04139743924718E-112	-0.629906427	0.415	0.688	8.28452841191488E-108
MRPL23	0	-0.629930662	0.066	0.478	0
ADH5	3.66650317409431E-140	-0.630211296	0.256	0.579	6.02516466598918E-136
CCDC88A	5.30133746690459E-173	-0.630871359	0.205	0.559	8.71168785936431E-169
TAOK1	4.25188976517748E-157	-0.630895785	0.249	0.602	6.98713045111615E-153
JUN	2.77392313911571E-111	-0.631741738	0.237	0.527	4.55838789450884E-107
NONO	1.43692833459553E-109	-0.633037836	0.424	0.689	2.36130433224083E-105
CACFD1	1.5140850191485E-237	-0.633068768	0.116	0.469	2.48809591196673E-233
CDK2AP1	0	-0.633260279	0	0.401	0
GALNT1	1.96977000812348E-253	-0.633642082	0.118	0.487	3.23692305434932E-249
MAPK8IP1	1.85554480886821E-203	-0.633733776	0.163	0.529	3.04921678441314E-199
SEZ6L2	1.28283389244011E-112	-0.634661175	0.556	0.789	2.10808093544684E-108
SPG7	2.86950742895603E-182	-0.636057603	0.206	0.569	4.71546155800344E-178
CRMP1	1.01831665907802E-201	-0.636117736	0.159	0.519	1.6733997658629E-197
AFDN	1.25629192240097E-169	-0.636325896	0.223	0.582	2.06446451608151E-165
NBEAL2	0	-0.636458009	0.016	0.396	0
KCTD16	0	-0.636594031	0.012	0.398	0
PRKAR1A	6.07062794261148E-98	-0.636816005	0.512	0.731	9.97586289809344E-94
AKIRIN1	8.00302462284594E-206	-0.637629831	0.189	0.572	1.31513703627227E-201
ACTG1	7.00153286314505E-161	-0.638339815	0.886	0.999	1.15056189540063E-156
SMARCA4	1.71682799719733E-170	-0.638775956	0.197	0.541	2.82126344779438E-166
TRIM2	1.08873066302448E-143	-0.639660263	0.256	0.589	1.78911109854813E-139
EXOC7	1.20359822990004E-174	-0.640078431	0.198	0.544	1.97787297119473E-170
CTXN1	0	-0.640083342	0.013	0.419	0
REEP1	0	-0.640806086	0.054	0.432	0
MARK3	3.81657255576616E-212	-0.641161338	0.171	0.549	6.27177368089054E-208
HTATSF1	3.7935286578845E-123	-0.64166901	0.263	0.567	6.2339056435016E-119
CLTB	2.12437532073902E-131	-0.642755187	0.313	0.634	3.49098596457043E-127
HEPACAM2	1.1780647530659E-126	-0.642960636	0.224	0.525	1.9359138087132E-122
RAB11A	1.61777526116805E-109	-0.643120372	0.468	0.723	2.65849008667746E-105
NARS1	0	-0.643661874	0	0.421	0
